game_pk,date,home,away,home_score,away_score,home_sp,away_sp,status
778052,20250504,TEX,SEA,8,1,594798,688138,F
778048,20250504,SFN,COL,9,3,657277,608566,F
778050,20250504,ANA,DET,1,13,686799,681857,F
778058,20250504,CIN,WAS,1,4,607259,669022,F
778060,20250504,ATL,LAN,4,3,693821,669160,F
778047,20250505,MIA,LAN,4,7,645261,676263,F
778045,20250505,NYA,SDN,3,4,607074,601713,F
778049,20250505,ATL,CIN,4,0,700363,663903,F
778044,20250505,CHN,SFN,9,2,571510,694738,F
778043,20250505,KCA,CHA,3,0,666142,681343,F
778042,20250505,MIL,HOU,5,1,668964,669854,F
778036,20250505,SLN,PIT,6,3,571945,669387,F
778039,20250505,ARI,NYN,4,5,669194,656288,F
778038,20250505,ATH,SEA,7,6,622663,682243,F
778046,20250506,WAS,CLE,,,695418,594902,F
778026,20250506,WAS,CLE,10,9,663623,682847,F
778046,20250506,WAS,CLE,1,9,695418,594902,F
778035,20250506,MIA,LAN,5,4,615698,664062,F
778037,20250506,BOS,TEX,1,6,608337,543135,F
778040,20250506,TBA,PHI,4,8,656876,554430,F
778041,20250506,NYA,SDN,12,3,657376,650633,F
778034,20250506,ATL,CIN,2,1,519242,671096,F
778027,20250506,CHN,SFN,5,14,607067,434378,F
778028,20250506,MIN,BAL,9,1,641154,700249,F
778033,20250506,KCA,CHA,4,3,607625,680732,F
778031,20250506,MIL,HOU,4,3,694477,669713,F
778030,20250506,SLN,PIT,2,1,669461,694973,F
778025,20250506,ANA,TOR,8,3,542881,570632,F
778032,20250506,ARI,NYN,5,1,668678,656849,F
778024,20250506,ATH,SEA,3,5,605488,676106,F
778029,20250508,COL,DET,,,685299,672456,F
778022,20250507,WAS,CLE,6,8,647336,671106,F
778015,20250507,MIL,HOU,1,9,682990,664285,F
778016,20250507,SLN,PIT,5,0,543243,656605,F
778020,20250507,CHN,SFN,1,3,676962,592662,F
778010,20250507,ATH,SEA,5,6,680684,693433,F
778014,20250507,ARI,NYN,1,7,518876,673540,F
778017,20250507,MIA,LAN,1,10,678368,689017,F
778018,20250507,BOS,TEX,6,4,656557,641816,F
778021,20250507,TBA,PHI,0,7,669358,650911,F
778019,20250507,NYA,SDN,4,3,608331,656302,F
778023,20250507,ATL,CIN,3,4,656550,668881,F
778011,20250507,MIN,BAL,5,2,680573,450203,F
778012,20250507,KCA,CHA,2,1,608379,686563,F
778013,20250507,COL,DET,6,8,801403,695549,F
778009,20250507,ANA,TOR,5,4,579328,621244,F
778007,20250508,MIN,BAL,5,2,641927,665152,F
778006,20250508,BOS,TEX,5,0,678394,683004,F
778008,20250508,KCA,CHA,10,0,663460,663436,F
778004,20250508,COL,DET,2,10,607536,663554,F
778029,20250508,COL,DET,1,11,685299,672456,F
778005,20250508,TBA,PHI,6,7,686752,666200,F
778003,20250508,ATL,CIN,5,4,680885,666157,F
778000,20250508,ANA,TOR,5,8,667755,605135,F
777999,20250508,ARI,LAN,5,3,694297,808967,F
777996,20250509,DET,TEX,2,1,669373,571578,F
777998,20250509,PIT,ATL,3,2,663559,693821,F
777995,20250509,WAS,SLN,0,10,680730,607200,F
778002,20250509,TBA,MIL,4,3,641793,500779,F
778001,20250509,NYN,CHN,7,2,605280,592791,F
777997,20250509,CLE,PHI,6,0,668909,605400,F
777990,20250509,KCA,BOS,2,1,547179,690928,F
777991,20250509,CHA,MIA,6,2,669060,676974,F
777989,20250509,HOU,CIN,3,0,686613,607259,F
777992,20250509,MIN,SFN,3,1,663978,663855,F
777993,20250509,COL,SDN,9,13,622608,681190,F
777986,20250509,ANA,BAL,1,4,543294,608372,F
777988,20250509,ARI,LAN,11,14,593958,808963,F
777984,20250509,SEA,TOR,3,6,622491,592332,F
777994,20250509,ATH,NYA,2,10,674370,701542,F
777980,20250510,WAS,SLN,2,4,592866,669467,F
777985,20250510,PIT,ATL,2,3,571760,700363,F
777972,20250510,ATH,NYA,11,7,676664,607074,F
777981,20250510,TBA,MIL,3,2,671737,668964,F
777987,20250510,DET,TEX,3,10,656427,594798,F
777983,20250510,CLE,PHI,1,7,676440,624133,F
777979,20250510,HOU,CIN,9,13,621121,663903,F
777977,20250510,KCA,BOS,1,10,666142,676979,F
777978,20250510,CHA,MIA,1,3,681343,665795,F
777982,20250510,NYN,CHN,5,6,656731,641745,F
777974,20250510,MIN,SFN,2,1,657746,657277,F
777975,20250510,ARI,LAN,3,0,669203,669160,F
777976,20250510,COL,SDN,0,21,687134,663568,F
777973,20250510,ANA,BAL,5,2,686799,502043,F
777970,20250510,SEA,TOR,3,6,688138,670102,F
777968,20250511,NYN,CHN,6,2,656288,571510,F
777962,20250511,WAS,SLN,1,6,669022,571945,F
777967,20250511,PIT,ATL,4,3,669387,519242,F
777969,20250511,DET,TEX,1,6,681857,543135,F
777964,20250511,TBA,MIL,2,4,656876,694477,F
777963,20250511,HOU,CIN,6,0,669854,695534,F
777965,20250511,KCA,BOS,1,3,607625,608337,F
777956,20250511,MIN,SFN,7,6,641154,694738,F
777966,20250511,CHA,MIA,4,2,680732,645261,F
777955,20250511,COL,SDN,9,3,608566,601713,F
777957,20250511,ATH,NYA,2,12,622663,642232,F
777961,20250511,ANA,BAL,3,7,542881,621107,F
777954,20250511,ARI,LAN,1,8,668678,664062,F
777958,20250511,SEA,TOR,1,9,682243,570632,F
777971,20250511,CLE,PHI,0,3,682847,554430,F
777960,20250512,CLE,MIL,5,0,594902,642547,F
777951,20250512,DET,BOS,14,2,695549,656557,F
777953,20250512,PHI,SLN,2,3,650911,669461,F
777950,20250512,NYN,PIT,4,3,656849,694973,F
777959,20250512,ATL,WAS,4,3,656550,663623,F
777952,20250512,CHN,MIA,5,2,607067,615698,F
777949,20250512,TEX,COL,2,1,641816,801403,F
777948,20250512,HOU,KCA,5,7,687473,608379,F
777947,20250512,SDN,ANA,5,9,650633,579328,F
777941,20250512,SEA,NYA,5,11,676106,657376,F
777939,20250512,SFN,ARI,1,2,434378,518876,F
777944,20250513,CLE,MIL,2,0,671106,682990,F
777940,20250513,DET,BOS,10,9,663947,678394,F
777945,20250513,CIN,CHA,1,5,671096,685126,F
777935,20250513,TOR,TBA,9,11,621244,669358,F
777943,20250513,NYN,PIT,2,1,673540,656605,F
777942,20250513,ATL,WAS,5,2,680885,647336,F
777936,20250513,CHN,MIA,5,4,676962,678368,F
777934,20250513,TEX,COL,4,1,683004,607536,F
777931,20250513,HOU,KCA,2,1,664285,663460,F
777932,20250513,SDN,ANA,6,4,656302,667755,F
777926,20250513,SEA,NYA,2,1,693433,608331,F
777930,20250513,SFN,ARI,10,6,592662,694297,F
777937,20250513,LAN,ATH,1,11,689017,605488,F
777938,20250514,BAL,MIN,,,694646,680573,F
777933,20250514,PHI,SLN,,,605400,543243,F
777924,20250514,BAL,MIN,3,6,665152,641927,F
777938,20250514,BAL,MIN,6,8,694646,680573,F
777922,20250514,PHI,SLN,2,1,666200,607200,F
777933,20250514,PHI,SLN,7,14,605400,543243,F
777925,20250514,CLE,MIL,5,9,668909,701656,F
777916,20250514,SFN,ARI,7,8,663855,593958,F
777915,20250514,SEA,NYA,2,3,622491,701542,F
777927,20250514,DET,BOS,6,5,669373,690928,F
777923,20250514,TOR,TBA,3,1,605135,686752,F
777919,20250514,NYN,PIT,0,4,605280,663559,F
777928,20250514,CIN,CHA,2,4,666157,663436,F
777929,20250514,ATL,WAS,4,5,693821,680730,F
777921,20250514,CHN,MIA,1,3,592791,677960,F
777918,20250514,TEX,COL,8,3,571578,622608,F
777920,20250514,HOU,KCA,4,3,676467,547179,F
777914,20250514,SDN,ANA,5,1,681190,543294,F
777917,20250514,LAN,ATH,9,3,808967,680684,F
777909,20250515,ATL,WAS,5,2,700363,592866,F
777911,20250515,BAL,MIN,0,4,608372,663978,F
777912,20250515,CIN,CHA,7,1,607259,669060,F
777913,20250515,TOR,TBA,3,8,592332,641793,F
777910,20250515,TEX,HOU,1,0,594798,686613,F
777946,20250515,LAN,ATH,19,2,669422,674370,F
777900,20250516,CHN,CHA,13,3,690990,681343,F
777902,20250516,CIN,CLE,5,4,663903,676440,F
777905,20250516,PHI,PIT,8,4,624133,571760,F
777907,20250516,BAL,WAS,3,4,700249,669022,F
777904,20250516,NYA,NYN,6,2,607074,656731,F
777906,20250516,TOR,DET,4,5,670102,656427,F
777908,20250516,BOS,ATL,2,4,676979,519242,F
777903,20250516,MIA,TBA,9,4,676974,671737,F
777901,20250516,KCA,SLN,3,10,666142,669467,F
777895,20250516,TEX,HOU,3,6,543135,621121,F
777898,20250516,MIL,MIN,0,3,694477,657746,F
777897,20250516,ARI,COL,8,0,669203,687223,F
777896,20250516,SDN,SEA,1,5,663568,688138,F
777899,20250516,LAN,ANA,2,6,669160,686799,F
777891,20250516,SFN,ATH,9,1,657277,676664,F
777888,20250517,NYA,NYN,2,3,657376,656288,F
777881,20250517,CHN,CHA,7,3,571510,680732,F
777886,20250517,TOR,DET,2,1,641778,681857,F
777890,20250517,BAL,WAS,6,10,502043,663623,F
777889,20250517,MIA,TBA,0,4,645261,656876,F
777894,20250517,PHI,PIT,5,2,554430,669387,F
777892,20250517,CIN,CLE,4,1,608718,677944,F
777882,20250517,TEX,HOU,5,1,641816,669854,F
777885,20250517,KCA,SLN,0,1,702070,571945,F
777893,20250517,BOS,ATL,7,6,608337,656550,F
777883,20250517,MIL,MIN,0,7,668964,641154,F
777887,20250517,ARI,COL,12,14,668678,608566,F
777875,20250517,SDN,SEA,1,4,601713,676106,F
777879,20250517,SFN,ATH,1,0,694738,622663,F
777884,20250517,LAN,ANA,9,11,477132,542881,F
777869,20250518,TEX,HOU,3,4,683004,664285,F
777873,20250518,BAL,WAS,4,10,621107,647336,F
777880,20250518,PHI,PIT,1,0,690953,694973,F
777876,20250518,BOS,ATL,4,10,678394,680885,F
777871,20250518,TOR,DET,2,3,621244,695549,F
777874,20250518,CIN,CLE,3,1,671096,682847,F
777877,20250518,MIA,TBA,5,1,615698,669358,F
777864,20250518,KCA,SLN,2,1,608379,669461,F
777865,20250518,MIL,MIN,5,2,642547,805673,F
777872,20250518,CHN,CHA,6,2,607067,686563,F
777867,20250518,SFN,ATH,3,2,434378,605488,F
777870,20250518,ARI,COL,1,0,518876,801403,F
777866,20250518,LAN,ANA,4,6,664062,579328,F
777868,20250518,SDN,SEA,1,6,650633,693433,F
777878,20250518,NYA,NYN,8,2,608331,656849,F
777859,20250519,PIT,CIN,1,7,656605,666157,F
777863,20250519,MIA,CHN,8,7,665795,676962,F
777856,20250519,BOS,NYN,3,1,690928,673540,F
777858,20250519,TBA,HOU,3,4,686752,676467,F
777861,20250519,MIN,CLE,6,5,641927,671106,F
777857,20250519,CHA,SEA,1,5,663436,622491,F
777860,20250519,MIL,BAL,5,4,642239,665152,F
777862,20250519,SLN,DET,11,4,543243,674944,F
777852,20250519,COL,PHI,3,9,607536,650911,F
777855,20250519,SFN,KCA,1,3,592662,663460,F
777853,20250519,ATH,ANA,3,4,669372,667755,F
777854,20250519,LAN,ARI,5,9,676263,694297,F
777847,20250520,PIT,CIN,1,0,663559,607259,F
777850,20250520,MIA,CHN,1,14,677960,592791,F
777851,20250520,BOS,NYN,2,0,621111,605280,F
777841,20250520,WAS,ATL,5,3,680730,675911,F
777848,20250520,TBA,HOU,3,2,641793,687888,F
777849,20250520,NYA,TEX,5,2,701542,571578,F
777845,20250520,TOR,SDN,3,0,605135,656302,F
777846,20250520,CHA,SEA,1,0,605288,668984,F
777844,20250520,MIL,BAL,5,2,701656,669211,F
777840,20250520,SLN,DET,4,5,607200,669373,F
777842,20250520,COL,PHI,4,7,622608,666200,F
777836,20250520,SFN,KCA,3,2,806185,547179,F
777843,20250520,ATH,ANA,5,7,680684,543294,F
777838,20250520,LAN,ARI,4,3,808967,669194,F
777839,20250920,MIN,CLE,,,657746,677944,F
777834,20250521,PIT,CIN,3,1,571760,663903,F
777832,20250521,TBA,HOU,8,4,671737,686613,F
777861,20250519,MIN,CLE,6,5,641927,671106,F
777833,20250521,MIA,CHN,1,2,676974,690990,F
777826,20250521,MIL,BAL,4,8,694477,608372,F
777827,20250521,SLN,DET,1,5,669467,676428,F
777830,20250521,CHA,SEA,5,6,681343,688138,F
777819,20250521,SFN,KCA,4,8,657277,663738,F
777829,20250521,MIN,CLE,1,5,663978,668909,F
777831,20250521,BOS,NYN,1,5,676979,656731,F
777835,20250521,NYA,TEX,4,3,642232,594798,F
777837,20250521,TOR,SDN,14,0,592332,681190,F
777823,20250521,COL,PHI,5,9,687223,592836,F
777828,20250521,ATH,ANA,5,10,676664,686799,F
777824,20250521,LAN,ARI,3,1,669160,669203,F
777825,20250916,WAS,ATL,,,663623,660761,F
777818,20250522,NYA,TEX,1,0,607074,543135,F
777816,20250522,TOR,SDN,7,6,670102,663568,F
777817,20250522,COL,PHI,0,2,608566,624133,F
777812,20250522,ATH,ANA,5,10,622663,542881,F
777821,20250522,DET,CLE,0,7,656427,676440,F
777814,20250522,PIT,MIL,5,8,681347,650644,F
777820,20250522,WAS,ATL,8,7,592866,700363,F
777822,20250522,HOU,SEA,9,2,621121,669923,F
777815,20250523,BOS,BAL,,,678394,700249,F
777815,20250523,BOS,BAL,19,5,678394,700249,F
777811,20250523,CIN,CHN,6,13,668881,571510,F
777806,20250523,PIT,MIL,6,5,694973,642547,F
777801,20250523,WAS,SFN,0,4,669022,694738,F
777810,20250523,TBA,TOR,3,1,656876,641778,F
777807,20250523,DET,CLE,1,3,695549,677944,F
777808,20250523,NYN,LAN,5,7,656288,477132,F
777813,20250523,ATL,SDN,1,2,519242,601713,F
777805,20250523,CHA,TEX,4,1,680732,641816,F
777800,20250523,HOU,SEA,3,5,687473,676106,F
777799,20250523,MIN,KCA,3,1,641154,702070,F
777797,20250523,SLN,ARI,4,3,571945,668678,F
777802,20250523,COL,NYA,3,2,685299,657376,F
777798,20250523,ANA,MIA,7,4,579328,645261,F
777804,20250523,ATH,PHI,3,4,682052,554430,F
777809,20250524,BOS,BAL,,,690928,621107,F
777809,20250524,BOS,BAL,6,5,690928,621107,F
777790,20250524,BOS,BAL,1,2,608337,669432,F
777788,20250524,MIN,KCA,5,4,805673,608379,F
777786,20250524,SLN,ARI,6,5,669461,518876,F
777793,20250524,WAS,SFN,3,0,663623,690986,F
777794,20250524,PIT,MIL,2,1,656605,682990,F
777791,20250524,CIN,CHN,6,4,671096,607067,F
777787,20250524,HOU,SEA,2,1,664285,693433,F
777803,20250524,ATL,SDN,7,1,656550,669308,F
777792,20250524,CHA,TEX,10,5,669060,683004,F
777782,20250524,COL,NYA,1,13,607536,608331,F
777795,20250524,TBA,TOR,3,1,669358,621244,F
777796,20250524,DET,CLE,5,7,663554,682847,F
777789,20250524,NYN,LAN,5,2,656849,664062,F
777784,20250524,ATH,PHI,6,9,605488,650911,F
777781,20250524,ANA,MIA,2,6,667755,615698,F
777780,20250525,DET,CLE,5,0,669373,671106,F
777785,20250525,BOS,BAL,1,5,621111,665152,F
777778,20250525,WAS,SFN,2,3,647336,592662,F
777776,20250525,PIT,MIL,5,6,663559,701656,F
777779,20250525,CIN,CHN,8,11,666157,676962,F
777775,20250525,TBA,TOR,13,0,686752,605135,F
777774,20250525,HOU,SEA,5,3,676467,622491,F
777772,20250525,MIN,KCA,1,2,641927,663460,F
777777,20250525,CHA,TEX,4,5,663436,571578,F
777766,20250525,SLN,ARI,4,3,543243,694297,F
777768,20250525,COL,NYA,4,5,622608,701542,F
777765,20250525,ATH,PHI,5,4,680684,666200,F
777767,20250525,ANA,MIA,0,3,543294,665795,F
777783,20250525,ATL,SDN,3,5,680885,656302,F
777773,20250525,NYN,LAN,3,1,673540,689017,F
777770,20250526,DET,SFN,3,1,672456,806185,F
777764,20250526,MIL,BOS,3,2,694477,676979,F
777757,20250526,CHN,COL,3,1,592791,687223,F
777771,20250526,BAL,SLN,5,2,450203,607200,F
777759,20250526,TEX,TOR,1,2,594798,592332,F
777760,20250526,KCA,CIN,4,7,547179,607259,F
777758,20250526,NYN,CHA,2,1,605280,605288,F
777769,20250526,CLE,LAN,2,7,668909,808967,F
777762,20250526,TBA,MIN,7,2,641793,663978,F
777761,20250526,ARI,PIT,5,0,669194,571760,F
777756,20250526,SDN,MIA,4,3,681190,677960,F
777763,20250526,ANA,NYA,1,5,686799,642232,F
777753,20250527,CLE,LAN,5,9,676440,669160,F
777754,20250527,BAL,SLN,4,7,608372,669467,F
777755,20250527,DET,SFN,3,1,656427,657277,F
777748,20250527,PHI,ATL,2,0,624133,675911,F
777746,20250527,TBA,MIN,2,4,671737,657746,F
777749,20250527,NYN,CHA,6,4,656731,686563,F
777750,20250527,KCA,CIN,2,7,663738,663903,F
777747,20250527,MIL,BOS,5,1,650644,690916,F
777751,20250527,CHN,COL,4,3,690990,608566,F
777741,20250527,TEX,TOR,2,0,543135,670102,F
777752,20250527,HOU,ATH,11,1,686613,676664,F
777745,20250527,ANA,NYA,2,3,542881,607074,F
777744,20250527,ARI,PIT,6,9,669203,681347,F
777743,20250527,SEA,WAS,9,1,688138,680730,F
777742,20250527,SDN,MIA,8,6,663568,676974,F
777739,20250528,CLE,LAN,7,4,663465,477132,F
777738,20250528,DET,SFN,4,3,695549,694738,F
777732,20250528,TBA,MIN,5,0,656876,641154,F
777737,20250528,NYN,CHA,4,9,656288,681343,F
777736,20250528,MIL,BOS,6,5,642547,678394,F
777734,20250528,HOU,ATH,5,3,621121,622663,F
777729,20250528,ARI,PIT,1,10,668678,694973,F
777726,20250528,SDN,MIA,8,10,606996,645261,F
777740,20250528,BAL,SLN,4,6,700249,571945,F
777733,20250528,KCA,CIN,3,2,702070,668881,F
777731,20250528,CHN,COL,2,1,571510,685299,F
777724,20250528,TEX,TOR,0,2,641816,687606,F
777728,20250528,ANA,NYA,0,1,579328,657376,F
777730,20250528,SEA,WAS,0,9,669923,592866,F
777735,20250529,PHI,ATL,,,650911,700363,F
777735,20250529,PHI,ATL,5,4,650911,700363,F
777723,20250529,PHI,ATL,3,9,554430,519242,F
777727,20250529,TOR,ATH,12,0,621244,682052,F
777725,20250529,HOU,TBA,3,13,687473,669358,F
777722,20250529,SEA,WAS,3,9,676106,669022,F
777712,20250530,CHN,CIN,2,6,607067,671096,F
777720,20250530,BAL,CHA,2,1,621107,694363,F
777715,20250530,PHI,MIL,2,6,592836,669084,F
777716,20250530,TOR,ATH,11,7,605135,605488,F
777721,20250530,CLE,ANA,1,4,682847,667755,F
777718,20250530,NYN,COL,4,2,656849,607536,F
777717,20250530,MIA,SFN,0,2,615698,690986,F
777719,20250530,ATL,BOS,1,5,656550,608337,F
777709,20250530,TEX,SLN,11,1,683004,669461,F
777711,20250530,KCA,DET,5,7,607625,663554,F
777714,20250530,HOU,TBA,2,1,664285,686752,F
777710,20250530,ARI,WAS,7,9,518876,663623,F
777707,20250530,SDN,PIT,3,2,601713,656605,F
777713,20250530,SEA,MIN,6,12,693433,805673,F
777708,20250530,LAN,NYA,8,5,664062,608331,F
777704,20250531,CHN,CIN,2,0,519141,666157,F
777701,20250531,TOR,ATH,8,7,680755,680684,F
777697,20250531,TEX,SLN,0,2,571578,543243,F
777699,20250531,BAL,CHA,4,2,665152,663436,F
777702,20250531,PHI,MIL,7,17,666200,694477,F
777703,20250531,CLE,ANA,7,5,677944,543294,F
777694,20250531,KCA,DET,1,0,608379,669373,F
777700,20250531,NYN,COL,8,2,673540,622608,F
777693,20250531,HOU,TBA,3,16,676467,641793,F
777706,20250531,ATL,BOS,5,0,680885,621111,F
777705,20250531,MIA,SFN,1,0,665795,592662,F
777695,20250531,SEA,MIN,5,4,682243,641927,F
777698,20250531,LAN,NYA,18,2,689017,701542,F
777691,20250531,SDN,PIT,0,5,656302,663559,F
777696,20250531,ARI,WAS,7,11,694297,647336,F
777678,20250601,TEX,SLN,8,1,594798,607200,F
777692,20250601,ATL,BOS,1,3,693821,676979,F
777684,20250601,BAL,CHA,3,2,450203,605288,F
777688,20250601,PHI,MIL,2,5,624133,500779,F
777685,20250601,TOR,ATH,8,4,592332,676664,F
777683,20250601,CLE,ANA,4,2,668909,686799,F
777686,20250601,NYN,COL,5,3,605280,687223,F
777689,20250601,MIA,SFN,2,4,677960,806185,F
777677,20250601,KCA,DET,0,1,663460,672456,F
777690,20250601,HOU,TBA,1,0,686613,671737,F
777687,20250601,CHN,CIN,7,3,592791,607259,F
777679,20250601,ARI,WAS,3,1,669203,680730,F
777680,20250601,SEA,MIN,2,1,622491,663978,F
777681,20250601,SDN,PIT,6,4,681190,571760,F
777682,20250601,LAN,NYA,3,7,808967,642232,F
777673,20250602,MIA,COL,4,6,676974,608566,F
777670,20250602,BOS,ANA,6,7,690916,542881,F
777671,20250602,CIN,MIL,2,3,663903,650644,F
777674,20250602,CHA,DET,1,13,686563,656427,F
777676,20250602,SFN,SDN,0,1,657277,663568,F
777669,20250602,ATH,MIN,4,10,622663,657746,F
777675,20250602,LAN,NYN,3,4,669160,621112,F
777663,20250603,PIT,HOU,0,3,694973,621121,F
777666,20250603,MIA,COL,2,3,645261,801403,F
777659,20250603,WAS,CHN,3,8,592866,690990,F
777664,20250603,NYA,CLE,3,2,607074,676440,F
777665,20250603,TOR,PHI,3,8,670102,650911,F
777667,20250603,BOS,ANA,3,4,678394,579328,F
777668,20250603,CIN,MIL,4,2,668881,642547,F
777672,20250603,ATL,ARI,3,8,675911,668678,F
777662,20250603,TBA,TEX,5,1,656876,641816,F
777661,20250603,CHA,DET,8,1,681343,689225,F
777660,20250603,SLN,KCA,7,10,669467,547179,F
777655,20250603,SEA,BAL,1,5,669923,608372,F
777656,20250603,SFN,SDN,2,3,694738,686701,F
777658,20250603,ATH,MIN,3,10,680880,641154,F
777657,20250603,LAN,NYN,6,5,477132,656731,F
777652,20250604,MIA,COL,2,3,615698,607536,F
777647,20250604,CIN,MIL,1,9,671096,669084,F
777649,20250604,BOS,ANA,11,9,608337,667755,F
777648,20250604,PIT,HOU,3,0,681347,687473,F
777650,20250604,WAS,CHN,2,0,669022,571510,F
777653,20250604,NYA,CLE,0,4,657376,682847,F
777651,20250604,TOR,PHI,2,1,621244,690953,F
777654,20250604,ATL,ARI,1,2,519242,518876,F
777646,20250604,TBA,TEX,5,4,669358,677958,F
777639,20250604,CHA,DET,4,5,694363,687830,F
777645,20250604,SEA,BAL,2,3,676106,700249,F
777641,20250604,SFN,SDN,6,5,690986,601713,F
777643,20250604,ATH,MIN,1,6,686993,805673,F
777638,20250604,LAN,NYN,1,6,664062,656288,F
777642,20250605,SLN,KCA,,,571945,702070,F
777640,20250605,ATL,ARI,10,11,656550,694297,F
777642,20250605,SLN,KCA,6,5,571945,702070,F
777635,20250605,SLN,KCA,5,7,669461,666142,F
777634,20250605,CHA,DET,3,2,680732,663554,F
777637,20250605,TOR,PHI,9,1,605135,666200,F
777636,20250605,ATH,MIN,14,3,687765,701581,F
777628,20250605,SEA,BAL,3,4,693433,621107,F
777633,20250605,SFN,SDN,3,2,592662,656302,F
777631,20250605,LAN,NYN,6,5,689017,656849,F
777630,20250605,PIT,HOU,2,8,656605,664285,F
777632,20250605,WAS,CHN,1,7,663623,519141,F
777644,20250605,NYA,CLE,4,0,608331,677944,F
777629,20250605,TBA,TEX,4,3,686752,683004,F
777625,20250606,TBA,MIA,4,3,641793,665795,F
777621,20250606,PIT,PHI,5,4,663559,605452,F
777624,20250606,WAS,TEX,2,0,647336,571578,F
777627,20250606,NYA,BOS,9,6,701542,621111,F
777623,20250606,CIN,ARI,4,3,666157,593958,F
777626,20250606,DET,CHN,3,1,669373,676962,F
777622,20250606,CLE,HOU,2,4,671106,676467,F
777618,20250606,CHA,KCA,7,2,663436,607625,F
777615,20250606,MIN,TOR,4,6,641927,687606,F
777617,20250606,MIL,SDN,0,2,694477,681190,F
777620,20250606,SLN,LAN,5,0,543243,680736,F
777616,20250606,COL,NYN,2,4,669020,673540,F
777614,20250606,ANA,SEA,5,4,543294,682243,F
777613,20250606,ATH,BAL,5,4,676664,665152,F
777619,20250606,SFN,ATL,5,4,806185,680885,F
777609,20250607,DET,CHN,1,6,663947,592791,F
777623,20250606,CIN,ARI,4,3,666157,593958,F
777600,20250607,MIN,TOR,4,5,663978,592332,F
777601,20250607,SLN,LAN,2,1,607200,808967,F
777610,20250607,WAS,TEX,0,5,680730,594798,F
777607,20250607,PIT,PHI,2,1,571760,624133,F
777598,20250607,SFN,ATL,3,2,657277,693821,F
777612,20250607,CIN,ARI,13,1,607259,669194,F
777608,20250607,CLE,HOU,3,5,668909,686613,F
777606,20250607,CHA,KCA,4,1,605288,608379,F
777611,20250607,TBA,MIA,10,11,671737,677960,F
777605,20250607,NYA,BOS,7,10,642232,676979,F
777597,20250607,MIL,SDN,4,3,500779,663568,F
777603,20250607,ANA,SEA,8,6,686799,622491,F
777604,20250607,COL,NYN,1,8,608566,605280,F
777599,20250607,ATH,BAL,4,7,622663,450203,F
777592,20250608,TBA,MIA,3,2,656876,685107,F
777586,20250608,MIL,SDN,0,1,642547,686701,F
777596,20250608,WAS,TEX,2,4,592866,656641,F
777595,20250608,PIT,PHI,2,1,694973,650911,F
777602,20250608,CIN,ARI,4,2,663903,668678,F
777594,20250608,DET,CHN,4,0,656427,690990,F
777591,20250608,CLE,HOU,4,2,676440,687888,F
777585,20250608,MIN,TOR,6,3,657746,670102,F
777590,20250608,CHA,KCA,5,7,678024,547179,F
777582,20250608,SLN,LAN,3,7,700241,477132,F
777583,20250608,COL,NYN,5,13,801403,656731,F
777588,20250608,ATH,BAL,5,1,682052,608372,F
777587,20250608,SFN,ATL,4,3,694738,675911,F
777589,20250608,ANA,SEA,2,3,542881,669923,F
777593,20250608,NYA,BOS,7,11,607074,690928,F
777580,20250609,CLE,CIN,4,7,682847,489119,F
777574,20250609,PIT,MIA,10,3,681347,691587,F
777578,20250609,PHI,CHN,4,3,554430,571510,F
777584,20250609,BOS,TBA,8,10,678394,669358,F
777575,20250609,MIL,ATL,1,7,650644,519242,F
777581,20250609,SLN,TOR,4,5,669467,621244,F
777576,20250609,ANA,ATH,7,4,579328,680880,F
777579,20250609,SDN,LAN,7,8,601713,669160,F
777577,20250609,ARI,SEA,8,4,518876,676106,F
777573,20250610,BAL,DET,3,5,700249,676428,F
777569,20250610,CLE,CIN,0,1,677944,671096,F
777566,20250610,PIT,MIA,2,3,656605,645261,F
777571,20250610,PHI,CHN,4,8,690953,607067,F
777570,20250610,NYN,WAS,5,4,656288,669022,F
777565,20250610,BOS,TBA,3,1,608337,686752,F
777557,20250610,MIN,TEX,4,16,680573,641816,F
777572,20250610,KCA,NYA,2,10,702070,608331,F
777568,20250610,MIL,ATL,4,1,682990,656550,F
777558,20250610,SLN,TOR,9,10,571945,605135,F
777567,20250610,HOU,CHA,2,4,621121,681343,F
777563,20250610,COL,SFN,5,6,687223,690986,F
777564,20250610,ANA,ATH,2,1,667755,687765,F
777560,20250610,SDN,LAN,11,1,656302,642152,F
777559,20250610,ARI,SEA,10,3,694297,688138,F
777552,20250611,PIT,MIA,5,2,663559,615698,F
777553,20250611,PHI,CHN,7,2,666200,676962,F
777549,20250611,CLE,CIN,11,2,671106,666157,F
777554,20250611,MIL,ATL,2,6,694477,680885,F
777545,20250611,SLN,TOR,2,5,669461,641778,F
777548,20250611,ARI,SEA,5,2,593958,693433,F
777542,20250611,ANA,ATH,6,5,543294,676664,F
777543,20250611,SDN,LAN,2,5,681190,676508,F
777562,20250611,BAL,DET,10,1,621107,663554,F
777555,20250611,NYN,WAS,5,0,656849,663623,F
777561,20250611,BOS,TBA,4,3,621111,641793,F
777556,20250611,MIN,TEX,6,2,701581,683004,F
777551,20250611,KCA,NYA,3,6,663460,657376,F
777550,20250611,HOU,CHA,10,2,687473,680732,F
777547,20250611,COL,SFN,7,10,607536,592662,F
