game_pk,date,home,away,home_score,away_score,home_sp,away_sp,status
745751,20240505,NYA,DET,5,2,641482,669373,F
746643,20240505,CLE,ANA,4,1,471911,656288,F
745103,20240505,TBA,NYN,7,6,686752,622663,F
746395,20240505,HOU,SEA,4,5,686613,682243,F
746314,20240505,KCA,TEX,2,3,663738,592351,F
745913,20240505,MIN,BOS,2,9,657746,681867,F
745185,20240505,SLN,CHA,1,5,669461,676979,F
746883,20240505,CHN,MIL,5,0,665871,642547,F
745667,20240505,ATH,MIA,3,12,671212,664350,F
746719,20240505,CIN,BAL,1,11,666157,665152,F
747206,20240505,ARI,SDN,11,4,669194,663362,F
746153,20240505,LAN,ATL,5,1,572020,608331,F
745587,20240505,PHI,SFN,5,4,592836,657277,F
745585,20240506,PHI,SFN,6,1,554430,696131,F
746639,20240506,CLE,DET,2,1,663474,656427,F
745509,20240506,PIT,ANA,4,1,656605,542881,F
745098,20240506,TBA,CHA,8,2,641302,605182,F
746313,20240506,KCA,MIL,3,2,666142,669060,F
746886,20240506,CHN,SDN,3,6,657006,506433,F
745912,20240506,MIN,SEA,3,1,680573,622491,F
745182,20240506,SLN,NYN,3,4,502043,640455,F
745669,20240506,ATH,TEX,2,4,622072,571760,F
746149,20240506,LAN,MIA,6,3,621111,682610,F
745668,20240507,ATH,TEX,8,15,548389,570632,F
746638,20240507,CLE,DET,7,11,671106,628317,F
746718,20240507,CIN,ARI,2,6,593423,668678,F
745508,20240507,PIT,ANA,0,9,682990,663776,F
745586,20240507,PHI,TOR,10,1,650911,621244,F
744859,20240507,WAS,BAL,3,0,592866,669203,F
745095,20240507,TBA,CHA,5,1,621107,647336,F
745752,20240507,NYA,HOU,10,3,661563,434378,F
747126,20240507,ATL,BOS,4,2,625643,676710,F
746885,20240507,CHN,SDN,3,2,684007,681190,F
745915,20240507,MIN,SEA,6,10,641927,676106,F
746315,20240507,KCA,MIL,5,6,607625,607067,F
745186,20240507,SLN,NYN,5,7,571945,676130,F
746559,20240507,COL,SFN,0,5,641712,690986,F
746147,20240507,LAN,MIA,8,2,808967,665795,F
745507,20240508,PIT,ANA,4,5,527048,667755,F
745584,20240508,PHI,TOR,3,5,605400,605135,F
746640,20240508,CLE,DET,5,4,676440,681857,F
746312,20240508,KCA,MIL,6,4,663903,605452,F
746879,20240508,CHN,SDN,0,3,669713,656302,F
746151,20240508,LAN,MIA,3,1,694813,677960,F
745664,20240508,ATH,TEX,9,4,676664,547179,F
745659,20240508,ATH,TEX,11,12,674370,683004,F
746717,20240508,CIN,ARI,3,4,668933,656756,F
744858,20240508,WAS,BAL,6,7,680730,680694,F
745097,20240508,TBA,CHA,1,4,650644,623167,F
745749,20240508,NYA,HOU,9,4,607074,681293,F
747127,20240508,ATL,BOS,5,0,519242,601713,F
745906,20240508,MIN,SEA,6,3,663978,669923,F
746562,20240508,COL,SFN,6,8,663567,663855,F
745184,20240805,SLN,NYN,,,669467,640455,F
746715,20240509,CIN,ARI,4,5,668881,677944,F
745910,20240509,MIN,SEA,11,1,641154,669302,F
746563,20240509,COL,SFN,9,1,615698,676775,F
745748,20240509,NYA,HOU,3,4,573186,669854,F
746802,20240509,CHA,CLE,3,2,607200,594902,F
745995,20240509,MIL,SLN,7,1,668964,543243,F
746241,20240509,ANA,KCA,4,10,672282,608379,F
746479,20240510,DET,HOU,2,5,663554,664285,F
745506,20240510,PIT,CHN,2,7,683003,665871,F
745094,20240510,TBA,NYA,0,2,671737,657376,F
747043,20240510,BAL,ARI,4,2,608344,694297,F
744940,20240510,TOR,MIN,2,3,579328,657746,F
746964,20240510,BOS,WAS,1,5,656557,571578,F
745827,20240510,NYN,ATL,2,4,500779,450203,F
746071,20240510,MIA,PHI,2,8,669432,624133,F
746801,20240510,CHA,CLE,6,3,676979,471911,F
745993,20240510,MIL,SLN,11,2,688107,458681,F
746553,20240510,COL,TEX,4,2,596295,592351,F
746240,20240510,ANA,KCA,1,2,656288,679525,F
745421,20240510,SDN,LAN,2,1,650633,607192,F
745264,20240510,SEA,ATH,8,1,693433,621112,F
745340,20240510,SFN,CIN,2,4,657277,671096,F
744943,20240511,TOR,MIN,10,8,592332,680573,F
747041,20240511,BAL,ARI,5,4,607644,669194,F
745505,20240511,PIT,CHN,10,9,694973,657006,F
746963,20240511,BOS,WAS,4,2,681867,663623,F
745828,20240511,NYN,ATL,1,4,681035,608331,F
746069,20240511,MIA,PHI,3,8,666200,592836,F
745096,20240511,TBA,NYA,7,2,641793,641482,F
746480,20240511,DET,HOU,8,2,669373,664299,F
746797,20240511,CHA,CLE,3,1,605182,663474,F
745344,20240511,SFN,CIN,5,1,696131,666157,F
745994,20240511,MIL,SLN,5,3,642547,502043,F
746554,20240511,COL,TEX,8,3,663372,571760,F
745422,20240511,SDN,LAN,0,5,663362,572020,F
746232,20240511,ANA,KCA,9,3,542881,666142,F
745262,20240511,SEA,ATH,1,8,682243,683155,F
747042,20240512,BAL,ARI,2,9,665152,668678,F
746965,20240512,BOS,WAS,3,2,678394,669022,F
745499,20240512,PIT,CHN,4,5,663559,543294,F
744941,20240512,TOR,MIN,1,5,666201,641927,F
746476,20240512,DET,HOU,3,9,656427,434378,F
746068,20240512,MIA,PHI,7,6,666129,554430,F
745092,20240512,TBA,NYA,6,10,641302,661563,F
746798,20240512,CHA,CLE,0,7,647336,671106,F
745990,20240512,MIL,SLN,3,4,669060,571945,F
746555,20240512,COL,TEX,3,1,621389,570632,F
745345,20240512,SFN,CIN,6,5,690986,593423,F
746234,20240512,ANA,KCA,2,4,663776,607625,F
745419,20240512,SDN,LAN,4,0,506433,621111,F
745255,20240512,SEA,ATH,8,4,622491,622072,F
745825,20240512,NYN,ATL,4,3,622663,693821,F
747040,20240513,BAL,TOR,2,3,669203,621244,F
746471,20240513,DET,MIA,6,5,666159,664350,F
746961,20240513,BOS,TBA,3,5,676710,621107,F
745826,20240513,NYN,PHI,4,5,640455,650911,F
747128,20240513,ATL,CHN,2,0,625643,684007,F
745991,20240513,MIL,PIT,6,8,607067,656605,F
745019,20240513,TEX,CLE,0,7,547179,676440,F
746393,20240513,HOU,ATH,9,2,681293,548389,F
746233,20240513,ANA,SLN,5,10,667755,669461,F
747204,20240513,ARI,CIN,6,5,656756,668933,F
745420,20240513,SDN,COL,4,5,681190,641712,F
745256,20240513,SEA,KCA,6,2,669923,663903,F
745343,20240513,SFN,LAN,4,6,663855,808967,F
746799,20240514,CHA,WAS,,,607200,680730,F
745821,20240514,NYN,PHI,0,4,676130,605400,F
746796,20240514,CHA,WAS,3,6,623167,592866,F
746799,20240514,CHA,WAS,4,0,607200,680730,F
746473,20240514,DET,MIA,0,1,681857,677960,F
746962,20240514,BOS,TBA,5,4,601713,650644,F
747124,20240514,ATL,CHN,7,0,519242,592791,F
745909,20240514,MIN,NYA,1,5,663978,607074,F
745989,20240514,MIL,PIT,4,3,605452,682990,F
745014,20240514,TEX,CLE,4,7,683004,594902,F
746396,20240514,HOU,ATH,2,1,669854,676664,F
746235,20240514,ANA,SLN,6,7,672282,543243,F
747205,20240514,ARI,CIN,2,6,677944,668881,F
745418,20240514,SDN,COL,3,6,656302,615698,F
745257,20240514,SEA,KCA,2,4,669302,608379,F
745342,20240514,SFN,LAN,2,10,676775,694813,F
747039,20240729,BAL,TOR,,,700249,670102,F
747038,20240515,BAL,TOR,3,2,680694,579328,F
746472,20240515,DET,MIA,0,2,663554,669432,F
745992,20240515,MIL,PIT,10,2,688107,527048,F
746795,20240515,CHA,WAS,2,0,676979,571578,F
747203,20240515,ARI,CIN,2,1,694297,671096,F
745417,20240515,SDN,COL,0,8,650633,596295,F
745259,20240515,SEA,KCA,4,2,693433,679525,F
745582,20240515,PHI,NYN,10,5,624133,664192,F
746960,20240515,BOS,TBA,3,4,656557,671737,F
747123,20240515,ATL,CHN,1,7,450203,665871,F
745908,20240515,MIN,NYA,0,4,641154,573186,F
745015,20240515,TEX,CLE,4,0,592351,471911,F
746397,20240515,HOU,ATH,3,0,664285,605156,F
746231,20240515,ANA,SLN,7,2,656288,458681,F
745341,20240515,SFN,LAN,4,1,657277,622694,F
745907,20240516,MIN,NYA,0,5,657746,657376,F
745580,20240516,PHI,NYN,5,6,592836,500779,F
746959,20240516,BOS,TBA,5,7,681867,641793,F
746881,20240516,CHN,PIT,4,5,657006,683003,F
746391,20240516,HOU,ATH,8,1,664299,683155,F
746150,20240516,LAN,CIN,2,7,607192,608718,F
746878,20240517,CHN,PIT,3,9,543294,694973,F
745579,20240517,PHI,WAS,4,2,554430,663623,F
747037,20240517,BAL,SEA,9,2,607644,682243,F
745747,20240517,NYA,CHA,4,2,641482,605182,F
744934,20240517,TOR,TBA,3,4,605135,641302,F
746641,20240517,CLE,MIN,3,2,663474,680573,F
746065,20240517,MIA,NYN,8,0,666200,681035,F
747122,20240517,ATL,SDN,1,3,608331,663362,F
746310,20240517,KCA,ATH,6,2,666142,687765,F
745016,20240517,TEX,ANA,3,9,571760,542881,F
746388,20240517,HOU,MIL,5,4,686613,642547,F
745178,20240517,SLN,BOS,10,6,502043,678394,F
747201,20240517,ARI,DET,0,13,669194,669373,F
746148,20240517,LAN,CIN,7,3,572020,593423,F
745335,20240517,SFN,COL,10,5,696131,663372,F
745744,20240518,NYA,CHA,6,1,661563,641745,F
746882,20240518,CHN,PIT,1,0,684007,663559,F
744938,20240518,TOR,TBA,4,5,592332,621107,F
747036,20240518,BAL,SEA,3,4,680570,622491,F
745339,20240518,SFN,COL,14,4,690986,621389,F
746067,20240518,MIA,NYN,10,9,666129,622663,F
745581,20240518,PHI,WAS,4,3,650911,669022,F
746642,20240518,CLE,MIN,11,4,671106,641927,F
746308,20240518,KCA,ATH,5,3,607625,548389,F
746389,20240518,HOU,MIL,2,4,434378,669060,F
745177,20240518,SLN,BOS,7,2,571945,676710,F
745013,20240518,TEX,ANA,3,2,570632,663776,F
747202,20240518,ARI,DET,3,8,668678,656427,F
746142,20240518,LAN,CIN,4,0,621111,668933,F
747121,20240520,ATL,SDN,,,519242,681190,F
745179,20240519,SLN,BOS,3,11,669461,601713,F
747035,20240519,BAL,SEA,6,3,669203,669923,F
745577,20240519,PHI,WAS,11,5,605400,592866,F
745745,20240519,NYA,CHA,7,2,607074,623167,F
744937,20240519,TOR,TBA,5,2,666201,650644,F
746636,20240519,CLE,MIN,5,2,676440,663978,F
746064,20240519,MIA,NYN,3,7,664350,640455,F
746306,20240519,KCA,ATH,8,4,663903,676664,F
746392,20240519,HOU,MIL,9,4,681293,607067,F
746880,20240519,CHN,PIT,2,3,592791,656605,F
745012,20240519,TEX,ANA,1,4,547179,667755,F
745336,20240519,SFN,COL,4,1,663855,641712,F
747198,20240519,ARI,DET,6,4,656756,666159,F
746144,20240519,LAN,CIN,3,2,689017,668881,F
747120,20240519,ATL,SDN,1,9,693821,506433,F
747119,20240520,ATL,SDN,5,6,625643,656302,F
747121,20240520,ATL,SDN,3,0,519242,681190,F
744935,20240520,TOR,CHA,9,3,621244,607200,F
746637,20240520,CLE,NYN,3,1,594902,656731,F
746066,20240520,MIA,MIL,3,2,677960,605452,F
744857,20240520,WAS,MIN,12,3,680730,641154,F
745093,20240520,TBA,BOS,0,5,671737,656557,F
745746,20240520,NYA,SEA,4,5,573186,669302,F
746307,20240520,KCA,DET,8,3,608379,681857,F
745181,20240520,SLN,BAL,6,3,543243,665152,F
746390,20240520,HOU,ANA,7,9,664285,672282,F
746146,20240520,LAN,ARI,6,4,808967,573009,F
746633,20240521,CLE,NYN,7,6,675540,605288,F
746716,20240521,CIN,SDN,2,0,671096,605397,F
745503,20240521,PIT,SFN,7,6,527048,657277,F
745578,20240521,PHI,TEX,5,2,624133,592351,F
746058,20240521,MIA,MIL,5,7,669432,688107,F
744860,20240521,WAS,MIN,0,10,571578,657746,F
745090,20240521,TBA,BOS,2,5,641793,681867,F
745742,20240521,NYA,SEA,3,6,657376,693433,F
744936,20240521,TOR,CHA,0,5,579328,676979,F
746309,20240521,KCA,DET,10,3,679525,663554,F
746875,20240521,CHN,ATL,4,3,665871,450203,F
745180,20240521,SLN,BAL,3,1,458681,680694,F
746385,20240521,HOU,ANA,6,5,664299,656288,F
745662,20240521,ATH,COL,5,4,605156,615698,F
746145,20240521,LAN,ARI,3,7,694813,694297,F
745180,20240521,SLN,BAL,3,1,458681,680694,F
744856,20240522,WAS,MIN,2,3,663623,680573,F
746634,20240522,CLE,NYN,6,3,663474,500779,F
745173,20240522,SLN,BAL,5,4,502043,607644,F
746386,20240522,HOU,ANA,1,2,686613,542881,F
746304,20240522,KCA,DET,8,3,666142,669373,F
746712,20240522,CIN,SDN,3,7,607259,650633,F
745502,20240522,PIT,SFN,5,9,683003,605483,F
745576,20240522,PHI,TEX,11,4,592836,641540,F
746063,20240522,MIA,MIL,1,0,666200,642547,F
745089,20240522,TBA,BOS,5,8,686752,678394,F
745743,20240522,NYA,SEA,7,3,641482,682243,F
744933,20240522,TOR,CHA,9,2,605135,680897,F
746876,20240522,CHN,ATL,2,9,657006,608331,F
745661,20240522,ATH,COL,3,4,687765,596295,F
746143,20240522,LAN,ARI,0,6,607192,676714,F
745500,20240523,PIT,SFN,6,7,694973,669062,F
745741,20240523,NYA,SEA,5,0,661563,622491,F
745573,20240523,PHI,TEX,5,2,554430,571760,F
746714,20240523,CIN,SDN,4,6,593423,663362,F
746874,20240523,CHN,ATL,0,3,676962,700363,F
745660,20240523,ATH,COL,10,9,683155,663372,F
746474,20240523,DET,TOR,1,9,656427,592332,F
746792,20240523,CHA,BAL,6,8,605182,680570,F
746475,20240524,DET,TOR,6,2,628317,666201,F
745501,20240524,PIT,ATL,11,5,663559,678061,F
744853,20240524,WAS,SEA,6,1,669022,669923,F
745087,20240524,TBA,KCA,1,8,542888,607625,F
746713,20240524,CIN,LAN,9,6,668933,572020,F
745822,20240524,NYN,SFN,7,8,681035,690986,F
745905,20240524,MIN,TEX,3,2,641927,570632,F
746956,20240524,BOS,MIL,2,7,676710,657649,F
746793,20240524,CHA,BAL,4,6,623167,669203,F
746558,20240524,COL,PHI,3,2,621389,650911,F
746227,20240524,ANA,CLE,4,10,663776,671106,F
745663,20240524,ATH,HOU,3,6,548389,434378,F
747200,20240524,ARI,MIA,0,3,668678,666129,F
745415,20240524,SDN,NYA,0,8,506433,607074,F
745175,20240713,SLN,CHN,,,502043,665871,F
746470,20240525,DET,TOR,2,1,681857,621244,F
745823,20240525,NYN,SFN,2,7,622663,663855,F
745901,20240525,MIN,TEX,5,3,663978,547179,F
746794,20240525,CHA,BAL,3,5,607200,544150,F
744851,20240525,WAS,SEA,3,1,592866,669302,F
745493,20240525,PIT,ATL,4,1,656605,625643,F
745658,20240525,ATH,HOU,3,1,676664,681293,F
745086,20240525,TBA,KCA,4,7,650644,663903,F
746958,20240525,BOS,MIL,3,6,601713,657649,F
746710,20240525,CIN,LAN,3,1,668881,621111,F
745176,20240525,SLN,CHN,7,6,571945,592791,F
746556,20240525,COL,PHI,4,8,641712,605400,F
746226,20240525,ANA,CLE,3,4,667755,676440,F
745411,20240525,SDN,NYA,1,4,656302,573186,F
747199,20240525,ARI,MIA,3,2,656756,664350,F
746469,20240526,DET,TOR,14,11,663554,579328,F
746711,20240526,CIN,LAN,4,1,608718,808967,F
744855,20240526,WAS,SEA,5,9,571578,693433,F
745498,20240526,PIT,ATL,1,8,527048,519242,F
746957,20240526,BOS,MIL,2,1,656557,668964,F
745824,20240526,NYN,SFN,4,3,640455,657277,F
745088,20240526,TBA,KCA,4,1,671737,608379,F
745902,20240526,MIN,TEX,2,6,641154,642520,F
746789,20240526,CHA,BAL,1,4,676979,680694,F
746557,20240526,COL,PHI,5,2,615698,624133,F
746230,20240526,ANA,CLE,4,5,672282,594902,F
745653,20240526,ATH,HOU,2,5,605156,669854,F
747197,20240526,ARI,MIA,1,3,686796,677960,F
745413,20240526,SDN,NYA,5,2,605397,657376,F
745172,20240526,SLN,CHN,4,3,543243,665871,F
747034,20240527,BAL,BOS,11,3,608344,681867,F
745904,20240527,MIN,KCA,6,5,657746,679525,F
746788,20240527,CHA,TOR,1,5,680897,605135,F
746549,20240527,COL,CLE,8,6,683627,675540,F
746708,20240527,CIN,SLN,3,1,666157,458681,F
747118,20240527,ATL,WAS,4,8,450203,680730,F
745986,20240527,MIL,CHN,5,1,688107,657006,F
745338,20240527,SFN,PHI,8,4,605483,592836,F
745416,20240527,SDN,MIA,2,1,650633,669432,F
745254,20240527,SEA,HOU,3,2,682243,664285,F
745816,20240528,NYN,LAN,,,500779,694813,F
745818,20240528,NYN,LAN,2,5,656731,607192,F
745816,20240528,NYN,LAN,0,3,500779,694813,F
747033,20240528,BAL,BOS,3,8,680570,678394,F
746709,20240528,CIN,SLN,1,7,671096,502043,F
745091,20240528,TBA,ATH,0,3,641793,687765,F
747115,20240528,ATL,WAS,2,0,608331,663623,F
745903,20240528,MIN,KCA,4,2,680573,666142,F
746791,20240528,CHA,TOR,2,7,663765,592332,F
745987,20240528,MIL,CHN,3,6,642547,676962,F
745017,20240528,TEX,ARI,4,2,543135,694297,F
746552,20240528,COL,CLE,7,13,663372,663474,F
746229,20240528,ANA,NYA,4,3,656288,641482,F
745258,20240528,SEA,HOU,4,2,622491,686613,F
745412,20240528,SDN,MIA,4,0,663362,666200,F
745337,20240528,SFN,PHI,1,0,669062,554430,F
746468,20240529,DET,PIT,,,672456,694973,F
746467,20240529,DET,PIT,8,0,669373,683003,F
746468,20240529,DET,PIT,2,10,672456,694973,F
746706,20240529,CIN,SLN,3,5,593423,669467,F
745011,20240529,TEX,ARI,6,1,641540,669194,F
745333,20240529,SFN,PHI,1,6,690986,650911,F
745817,20240529,NYN,LAN,3,10,656849,572020,F
745414,20240529,SDN,MIA,1,9,506433,666129,F
747031,20240529,BAL,BOS,6,1,669203,676710,F
745084,20240529,TBA,ATH,4,3,686752,683155,F
747117,20240529,ATL,WAS,2,7,680885,669022,F
745900,20240529,MIN,KCA,1,6,641927,607625,F
746790,20240529,CHA,TOR,1,3,623167,666201,F
745988,20240529,MIL,CHN,10,6,669060,684007,F
746551,20240529,COL,CLE,7,4,621389,671106,F
746228,20240529,ANA,NYA,1,2,542881,661563,F
745250,20240529,SEA,HOU,2,1,669923,434378,F
745081,20240530,TBA,ATH,6,5,542888,663687,F
745898,20240530,MIN,KCA,7,6,663978,663738,F
745985,20240530,MIL,CHN,6,4,607067,592791,F
745249,20240530,SEA,HOU,0,4,669302,681293,F
746954,20240530,BOS,DET,0,5,601713,656427,F
745819,20240530,NYN,ARI,3,2,681035,668678,F
747114,20240530,ATL,WAS,1,3,678061,592866,F
746225,20240530,ANA,NYA,3,8,663776,607074,F
746877,20240531,CHN,CIN,4,5,665871,668933,F
745574,20240531,PHI,SLN,4,2,605400,571945,F
747032,20240531,BAL,TBA,3,1,544150,650644,F
744928,20240531,TOR,PIT,5,3,621244,663559,F
746955,20240531,BOS,DET,7,3,656557,628317,F
746635,20240531,CLE,WAS,7,1,676440,571578,F
745820,20240531,NYN,ARI,10,9,622663,656756,F
746059,20240531,MIA,TEX,8,2,664350,570632,F
747116,20240531,ATL,ATH,4,2,625643,676664,F
746303,20240531,KCA,SDN,8,11,608379,656302,F
746387,20240531,HOU,MIN,1,6,669854,641154,F
745983,20240531,MIL,CHA,12,5,668964,607200,F
746140,20240531,LAN,COL,1,4,621111,641712,F
745253,20240531,SEA,ANA,5,4,693433,667755,F
745331,20240531,SFN,NYA,2,6,663855,573186,F
744932,20240601,TOR,PIT,1,8,579328,656605,F
747029,20240601,BAL,TBA,9,5,680694,671737,F
746952,20240601,BOS,DET,6,3,681867,681857,F
746629,20240601,CLE,WAS,3,2,594902,680730,F
745812,20240601,NYN,ARI,5,10,640455,677944,F
746305,20240601,KCA,SDN,3,7,679525,681190,F
746384,20240601,HOU,MIN,5,2,664285,657746,F
747111,20240601,ATL,ATH,9,11,519242,605156,F
746062,20240601,MIA,TEX,0,7,677960,547179,F
745980,20240601,MIL,CHA,4,3,688107,676979,F
746870,20240601,CHN,CIN,7,5,657006,668881,F
745251,20240601,SEA,ANA,9,0,682243,672282,F
745575,20240601,PHI,SLN,6,1,624133,543243,F
745332,20240601,SFN,NYA,3,7,657277,547001,F
746138,20240601,LAN,COL,4,1,808967,615698,F
746383,20240602,HOU,MIN,3,4,686613,680573,F
746953,20240602,BOS,DET,4,8,678394,663554,F
747030,20240602,BAL,TBA,3,4,608344,641793,F
747110,20240602,ATL,ATH,3,1,450203,665622,F
744929,20240602,TOR,PIT,5,4,605135,682990,F
746632,20240602,CLE,WAS,2,5,471911,663623,F
745813,20240602,NYN,ARI,4,5,500779,694297,F
746061,20240602,MIA,TEX,0,6,669432,571760,F
746301,20240602,KCA,SDN,4,3,666142,650633,F
745984,20240602,MIL,CHA,6,3,642547,680897,F
746871,20240602,CHN,CIN,2,5,676962,666157,F
745330,20240602,SFN,NYA,5,7,605483,641482,F
746141,20240602,LAN,COL,4,0,694813,596295,F
745252,20240602,SEA,ANA,5,1,622491,656288,F
745572,20240602,PHI,SLN,4,5,592836,458681,F
745569,20240603,PHI,MIL,3,1,554430,657649,F
744854,20240603,WAS,NYN,7,8,669022,656731,F
744930,20240603,TOR,BAL,2,7,592332,680570,F
745009,20240603,TEX,DET,1,2,543135,669373,F
746382,20240603,HOU,SLN,7,4,434378,502043,F
746548,20240603,COL,CIN,3,13,663372,671096,F
746224,20240603,ANA,SDN,2,1,542881,663362,F
747194,20240603,ARI,SFN,4,2,669194,669062,F
746630,20240604,CLE,KCA,8,5,663474,607625,F
745497,20240604,PIT,LAN,1,0,683003,607192,F
746060,20240604,MIA,TBA,5,9,666200,686752,F
745568,20240604,PHI,MIL,2,1,650911,657649,F
744850,20240604,WAS,NYN,3,6,687792,656849,F
745739,20240604,NYA,MIN,5,1,661563,641927,F
744931,20240604,TOR,BAL,1,10,670950,669203,F
746949,20240604,BOS,ATL,3,8,676710,608331,F
745010,20240604,TEX,DET,1,3,641540,656427,F
746872,20240604,CHN,CHA,7,6,684007,623167,F
746380,20240604,HOU,SLN,8,5,681293,669467,F
746550,20240604,COL,CIN,1,4,621389,593423,F
746222,20240604,ANA,SDN,4,2,663776,800049,F
745656,20240604,ATH,SEA,3,4,687765,669923,F
747196,20240604,ARI,SFN,8,5,686796,690986,F
746950,20240605,BOS,ATL,9,0,601713,680885,F
746379,20240605,HOU,SLN,2,4,669854,571945,F
746544,20240605,COL,CIN,7,12,641712,668933,F
747195,20240605,ARI,SFN,3,9,656756,663855,F
744852,20240605,WAS,NYN,1,9,571578,622663,F
745570,20240605,PHI,MIL,2,0,605400,676879,F
745494,20240605,PIT,LAN,10,6,694973,572020,F
746056,20240605,MIA,TBA,3,5,666129,621107,F
745740,20240605,NYA,MIN,9,5,607074,663978,F
744927,20240605,TOR,BAL,3,2,621244,544150,F
745007,20240605,TEX,DET,9,1,570632,628317,F
746873,20240605,CHN,CHA,7,6,592791,607200,F
746221,20240605,ANA,SDN,3,2,667755,656302,F
745654,20240605,ATH,SEA,2,1,683155,669302,F
746628,20240826,CLE,KCA,,,680704,666142,F
744923,20240606,TOR,BAL,6,5,579328,700249,F
746631,20240606,CLE,KCA,3,4,676440,663903,F
745657,20240606,ATH,SEA,0,3,676664,693433,F
745495,20240606,PIT,LAN,7,11,663559,621111,F
744844,20240606,WAS,ATL,2,5,680730,625643,F
745738,20240606,NYA,MIN,8,5,573186,641154,F
746707,20240606,CIN,CHN,8,4,668881,665871,F
745174,20240606,SLN,COL,2,3,543243,615698,F
746784,20240606,CHA,BOS,2,14,663765,656557,F
745408,20240606,SDN,ARI,3,4,681190,677944,F
745169,20240607,SLN,COL,8,5,458681,596295,F
745496,20240607,PIT,MIN,3,0,656605,657746,F
746466,20240607,DET,MIL,0,10,681857,668964,F
744845,20240607,WAS,ATL,2,1,663623,519242,F
745083,20240607,TBA,BAL,3,6,650644,608344,F
745737,20240607,NYA,LAN,1,2,547001,808967,F
746704,20240607,CIN,CHN,3,2,666157,657006,F
746053,20240607,MIA,CLE,3,2,677960,671106,F
745008,20240607,TEX,SFN,2,5,547179,657277,F
746302,20240607,KCA,SEA,10,9,663738,682243,F
746785,20240607,CHA,BOS,7,2,676979,681867,F
746220,20240607,ANA,HOU,1,7,656288,664285,F
745406,20240607,SDN,ARI,10,3,650633,694297,F
745655,20240607,ATH,TOR,2,1,663687,605135,F
745814,20240608,NYN,PHI,2,7,640455,624133,F
745001,20240608,TEX,SFN,1,3,571760,675921,F
745492,20240608,PIT,MIN,4,0,669387,680573,F
744848,20240608,WAS,ATL,7,3,669022,450203,F
745652,20240608,ATH,TOR,0,7,665622,592332,F
746703,20240608,CIN,CHN,4,3,671096,676962,F
746300,20240608,KCA,SEA,8,4,679525,622491,F
745082,20240608,TBA,BAL,0,5,671737,680694,F
746786,20240608,CHA,BOS,6,1,680897,678394,F
746461,20240608,DET,MIL,4,5,663554,642547,F
745166,20240608,SLN,COL,5,6,502043,663372,F
746057,20240608,MIA,CLE,0,8,682610,594902,F
745735,20240608,NYA,LAN,3,11,641482,694813,F
745410,20240608,SDN,ARI,13,1,663362,669194,F
746223,20240608,ANA,HOU,1,6,542881,686613,F
745571,20240609,PHI,NYN,5,6,592836,500779,F
745003,20240609,TEX,SFN,7,2,543135,676775,F
745491,20240609,PIT,MIN,5,11,683003,641927,F
744849,20240609,WAS,ATL,8,5,687792,694462,F
746705,20240609,CIN,CHN,2,4,593423,684007,F
745085,20240609,TBA,BAL,2,9,641793,680570,F
746054,20240609,MIA,CLE,3,6,669432,471911,F
746463,20240609,DET,MIL,10,2,669373,669060,F
746297,20240609,KCA,SEA,5,6,666142,669923,F
746787,20240609,CHA,BOS,4,6,623167,677161,F
745167,20240609,SLN,COL,5,1,669467,621389,F
746216,20240609,ANA,HOU,9,7,663776,434378,F
745651,20240609,ATH,TOR,4,6,687765,670102,F
745407,20240609,SDN,ARI,3,9,800049,543518,F
745736,20240609,NYA,LAN,6,4,661563,607192,F
745080,20240610,TBA,BAL,2,5,686752,669203,F
745897,20240610,MIN,COL,5,0,663978,641712,F
746295,20240610,KCA,NYA,2,4,607625,607074,F
745982,20240610,MIL,TOR,3,1,607067,621244,F
745409,20240610,SDN,ATH,6,1,656302,683155,F
745248,20240610,SEA,CHA,8,4,669302,607200,F
745334,20240610,SFN,HOU,4,3,690986,681293,F
747027,20240611,BAL,ATL,4,0,544150,608331,F
746464,20240611,DET,WAS,4,5,628317,680730,F
745077,20240611,TBA,CHN,5,2,621107,592791,F
746702,20240611,CIN,CLE,3,5,608718,663474,F
746951,20240611,BOS,PHI,1,4,676710,554430,F
745815,20240611,NYN,MIA,2,4,656731,666200,F
745899,20240611,MIN,COL,4,5,686973,615698,F
745170,20240611,SLN,PIT,1,2,571945,694973,F
746296,20240611,KCA,NYA,1,10,663903,573186,F
745981,20240611,MIL,TOR,0,3,692230,579328,F
747190,20240611,ARI,ANA,9,4,656756,660761,F
745404,20240611,SDN,ATH,4,3,681190,676664,F
745244,20240611,SEA,CHA,4,3,646242,689672,F
745327,20240611,SFN,HOU,1,3,663855,669854,F
746139,20240611,LAN,TEX,15,2,572020,641540,F
745896,20240612,MIN,COL,17,9,641154,596295,F
745978,20240612,MIL,TOR,5,4,668964,605135,F
745328,20240612,SFN,HOU,5,3,657277,664285,F
745405,20240612,SDN,ATH,5,4,650633,663687,F
747028,20240612,BAL,ATL,4,2,700249,680885,F
746462,20240612,DET,WAS,5,7,681857,663623,F
745079,20240612,TBA,CHN,3,4,650644,665871,F
746701,20240612,CIN,CLE,4,2,666157,676440,F
746948,20240612,BOS,PHI,8,6,601713,650911,F
745811,20240612,NYN,MIA,10,4,656849,666129,F
745171,20240612,SLN,PIT,4,2,543243,663559,F
746294,20240612,KCA,NYA,5,11,656186,547001,F
