date,ticker,event,yes_team,winner,close_bid,close_ask,close_mid,volume,open_interest,result,settled_ts
2026-06-02,KXMLBGAME-26JUN012140NYMSEA-SEA,KXMLBGAME-26JUN012140NYMSEA,Seattle,Seattle,54,55,0.545,56061.94,262998.52,yes,1780361404
2026-06-02,KXMLBGAME-26JUN012140LADAZ-LAD,KXMLBGAME-26JUN012140LADAZ,Los Angeles D,Arizona,60,61,0.605,52048.54,317098.82,no,1780360477
2026-06-03,KXMLBGAME-26JUN032005ATHCHC-CHC,KXMLBGAME-26JUN032005ATHCHC,Chicago C,A's,55,56,0.555,32482.04,139503.71,no,1780530280
2026-06-03,KXMLBGAME-26JUN031945TEXSTL-TEX,KXMLBGAME-26JUN031945TEXSTL,Texas,St. Louis,48,49,0.485,51493.36,112123.61,no,1780528511
2026-06-03,KXMLBGAME-26JUN031940SFMIL-SF,KXMLBGAME-26JUN031940SFMIL,San Francisco,San Francisco,44,45,0.445,14783.77,43199.58,yes,1780526083
2026-06-03,KXMLBGAME-26JUN031910KCCIN-KC,KXMLBGAME-26JUN031910KCCIN,Kansas City,Kansas City,41,42,0.415,9473.35,28482.35,yes,1780525917
2026-06-03,KXMLBGAME-26JUN031905CLENYY-NYY,KXMLBGAME-26JUN031905CLENYY,New York Y,Cleveland,57,58,0.575,53385.21,158748.04,no,1780525428
2026-06-03,KXMLBGAME-26JUN031915TORATL-TOR,KXMLBGAME-26JUN031915TORATL,Toronto,Atlanta,42,43,0.425,26848.60,56357.07,no,1780524968
2026-06-03,KXMLBGAME-26JUN031845BALBOS-BOS,KXMLBGAME-26JUN031845BALBOS,Boston,Boston,58,59,0.585,78034.81,121316.99,yes,1780524606
2026-06-03,KXMLBGAME-26JUN031840SDPHI-SD,KXMLBGAME-26JUN031840SDPHI,San Diego,Philadelphia,33,34,0.335,31996.16,99796.95,no,1780522492
2026-06-03,KXMLBGAME-26JUN031540NYMSEA-SEA,KXMLBGAME-26JUN031540NYMSEA,Seattle,New York M,57,58,0.575,45576.07,147380.61,no,1780512936
2026-06-03,KXMLBGAME-26JUN031340CWSMIN-MIN,KXMLBGAME-26JUN031340CWSMIN,Minnesota,Chicago WS,57,58,0.575,46505.60,144926.78,no,1780506010
2026-06-03,KXMLBGAME-26JUN031305MIAWSH-WSH,KXMLBGAME-26JUN031305MIAWSH,Washington,Miami,50,51,0.505,112468.84,196321.08,no,1780505695
2026-06-03,KXMLBGAME-26JUN031310DETTB-TB,KXMLBGAME-26JUN031310DETTB,Tampa Bay,Detroit,58,59,0.585,46591.37,330872.54,no,1780502420
2026-06-03,KXMLBGAME-26JUN022140LADAZ-LAD,KXMLBGAME-26JUN022140LADAZ,Los Angeles D,Los Angeles D,52,53,0.525,142045.35,509414.23,yes,1780449867
2026-06-03,KXMLBGAME-26JUN022138COLLAA-LAA,KXMLBGAME-26JUN022138COLLAA,Los Angeles A,Colorado,59,60,0.595,9265.96,60078.09,no,1780448743
2026-06-03,KXMLBGAME-26JUN022140NYMSEA-SEA,KXMLBGAME-26JUN022140NYMSEA,Seattle,Seattle,58,59,0.585,27986.91,136820.23,yes,1780448398
2026-06-04,KXMLBGAME-26JUN042010PITHOU-PIT,KXMLBGAME-26JUN042010PITHOU,Pittsburgh,Pittsburgh,49,50,0.495,57746.41,190162.95,yes,1780615823
2026-06-04,KXMLBGAME-26JUN042005ATHCHC-CHC,KXMLBGAME-26JUN042005ATHCHC,Chicago C,Chicago C,57,58,0.575,80720.65,242211.03,yes,1780615197
2026-06-04,KXMLBGAME-26JUN041915TORATL-TOR,KXMLBGAME-26JUN041915TORATL,Toronto,Toronto,30,31,0.305,171445.22,361085.08,yes,1780613080
2026-06-04,KXMLBGAME-26JUN041410SFMIL-SF,KXMLBGAME-26JUN041410SFMIL,San Francisco,San Francisco,36,37,0.365,30432.38,86259.02,yes,1780596334
2026-06-04,KXMLBGAME-26JUN041335BALBOS-BOS,KXMLBGAME-26JUN041335BALBOS,Boston,Baltimore,52,53,0.525,58793.94,177121.16,no,1780592072
2026-06-04,KXMLBGAME-26JUN041335CLENYY-NYY,KXMLBGAME-26JUN041335CLENYY,New York Y,New York Y,60,61,0.605,48336.83,110824.26,yes,1780591304
2026-06-04,KXMLBGAME-26JUN041305SDPHI-SD,KXMLBGAME-26JUN041305SDPHI,San Diego,Philadelphia,34,35,0.345,67487.99,214644.90,no,1780590274
2026-06-04,KXMLBGAME-26JUN032140LADAZ-LAD,KXMLBGAME-26JUN032140LADAZ,Los Angeles D,Los Angeles D,65,66,0.655,103764.67,526572.79,yes,1780536001
2026-06-04,KXMLBGAME-26JUN032138COLLAA-LAA,KXMLBGAME-26JUN032138COLLAA,Los Angeles A,Los Angeles A,56,57,0.565,28334.66,84503.06,yes,1780534884
2026-06-04,KXMLBGAME-26JUN032010PITHOU-PIT,KXMLBGAME-26JUN032010PITHOU,Pittsburgh,Houston,57,58,0.575,21236.99,104699.04,no,1780533013
2026-06-05,KXMLBGAME-26JUN052015CLETEX-TEX,KXMLBGAME-26JUN052015CLETEX,Texas,Texas,45,47,0.46,7682.76,58675.84,yes,1780701873
2026-06-05,KXMLBGAME-26JUN052010ATHHOU-HOU,KXMLBGAME-26JUN052010ATHHOU,Houston,Houston,50,51,0.505,31164.79,89674.15,yes,1780701607
2026-06-05,KXMLBGAME-26JUN051907BALTOR-TOR,KXMLBGAME-26JUN051907BALTOR,Toronto,Baltimore,57,58,0.575,88287.06,179642.82,no,1780698613
2026-06-05,KXMLBGAME-26JUN051915PITATL-PIT,KXMLBGAME-26JUN051915PITATL,Pittsburgh,Atlanta,42,43,0.425,6172.18,53559.91,no,1780698288
2026-06-05,KXMLBGAME-26JUN051905BOSNYY-NYY,KXMLBGAME-26JUN051905BOSNYY,New York Y,Boston,56,58,0.57,40580.62,278304.12,no,1780697458
2026-06-05,KXMLBGAME-26JUN051910TBMIA-TB,KXMLBGAME-26JUN051910TBMIA,Tampa Bay,Tampa Bay,56,57,0.565,19142.06,161146.10,yes,1780697457
2026-06-05,KXMLBGAME-26JUN051840CWSPHI-PHI,KXMLBGAME-26JUN051840CWSPHI,Philadelphia,Philadelphia,63,64,0.635,47803.03,158851.56,yes,1780697098
2026-06-05,KXMLBGAME-26JUN051840SEADET-SEA,KXMLBGAME-26JUN051840SEADET,Seattle,Detroit,53,54,0.535,205001.27,622336.28,no,1780696866
2026-06-05,KXMLBGAME-26JUN051420SFCHC-SF,KXMLBGAME-26JUN051420SFCHC,San Francisco,San Francisco,38,39,0.385,210471.67,412253.15,yes,1780685406
2026-06-05,KXMLBGAME-26JUN042140LADAZ-LAD,KXMLBGAME-26JUN042140LADAZ,Los Angeles D,Arizona,55,56,0.555,97658.73,557464.39,no,1780619992
2026-06-05,KXMLBGAME-26JUN041940KCMIN-MIN,KXMLBGAME-26JUN041940KCMIN,Minnesota,Kansas City,48,49,0.485,305919.03,544458.36,no,1780619423
2026-06-06,KXMLBGAME-26JUN061935CLETEX-TEX,KXMLBGAME-26JUN061935CLETEX,Texas,Cleveland,52,53,0.525,79863.76,156528.77,no,1780786224
2026-06-06,KXMLBGAME-26JUN061610TBMIA-TB,KXMLBGAME-26JUN061610TBMIA,Tampa Bay,Miami,55,56,0.555,53357.64,209321.98,no,1780775397
2026-06-06,KXMLBGAME-26JUN061610ATHHOU-HOU,KXMLBGAME-26JUN061610ATHHOU,Houston,Houston,53,54,0.535,6622.12,118336.68,yes,1780775074
2026-06-06,KXMLBGAME-26JUN061605CWSPHI-PHI,KXMLBGAME-26JUN061605CWSPHI,Philadelphia,Chicago WS,55,56,0.555,19721.23,62122.74,no,1780774211
2026-06-06,KXMLBGAME-26JUN061610PITATL-PIT,KXMLBGAME-26JUN061610PITATL,Pittsburgh,Atlanta,49,50,0.495,80438.61,146832.99,no,1780773873
2026-06-06,KXMLBGAME-26JUN061610WSHAZ-WSH,KXMLBGAME-26JUN061610WSHAZ,Washington,Washington,42,43,0.425,18336.97,66390.18,yes,1780773003
2026-06-06,KXMLBGAME-26JUN061507BALTOR-TOR,KXMLBGAME-26JUN061507BALTOR,Toronto,Toronto,51,52,0.515,46885.91,119849.12,yes,1780770274
2026-06-06,KXMLBGAME-26JUN061420SFCHC-SF,KXMLBGAME-26JUN061420SFCHC,San Francisco,Chicago C,41,42,0.415,91469.93,257836.56,no,1780768802
2026-06-06,KXMLBGAME-26JUN061415CINSTL-STL,KXMLBGAME-26JUN061415CINSTL,St. Louis,St. Louis,54,55,0.545,21528.86,89209.12,yes,1780767880
2026-06-06,KXMLBGAME-26JUN061410KCMIN-MIN,KXMLBGAME-26JUN061410KCMIN,Minnesota,Kansas City,57,58,0.575,27245.29,143835.52,no,1780767016
2026-06-06,KXMLBGAME-26JUN061310SEADET-SEA,KXMLBGAME-26JUN061310SEADET,Seattle,Seattle,54,55,0.545,174589.69,391141.77,yes,1780763408
2026-06-06,KXMLBGAME-26JUN052210LAALAD-LAD,KXMLBGAME-26JUN052210LAALAD,Los Angeles D,Los Angeles D,63,64,0.635,67295.52,365246.90,yes,1780708795
2026-06-06,KXMLBGAME-26JUN052140WSHAZ-WSH,KXMLBGAME-26JUN052140WSHAZ,Washington,Washington,45,46,0.455,16448.62,81587.70,yes,1780707612
2026-06-06,KXMLBGAME-26JUN052140NYMSD-SD,KXMLBGAME-26JUN052140NYMSD,San Diego,New York M,54,55,0.545,11747.91,76437.11,no,1780706389
2026-06-06,KXMLBGAME-26JUN052040MILCOL-MIL,KXMLBGAME-26JUN052040MILCOL,Milwaukee,Milwaukee,59,60,0.595,18148.93,266548.05,yes,1780706071
2026-06-06,KXMLBGAME-26JUN052015KCMIN-MIN,KXMLBGAME-26JUN052015KCMIN,Minnesota,Minnesota,51,52,0.515,12465.81,63460.44,yes,1780705809
2026-06-06,KXMLBGAME-26JUN052015CINSTL-STL,KXMLBGAME-26JUN052015CINSTL,St. Louis,St. Louis,57,58,0.575,21484.58,82020.30,yes,1780704012
2026-06-07,KXMLBGAME-26JUN071610LAALAD-LAD,KXMLBGAME-26JUN071610LAALAD,Los Angeles D,Los Angeles A,69,70,0.695,154456.85,560584.80,no,1780864210
2026-06-07,KXMLBGAME-26JUN071610NYMSD-SD,KXMLBGAME-26JUN071610NYMSD,San Diego,New York M,49,50,0.495,24028.98,77351.29,no,1780861467
2026-06-07,KXMLBGAME-26JUN071510MILCOL-MIL,KXMLBGAME-26JUN071510MILCOL,Milwaukee,Milwaukee,62,63,0.625,68151.75,272173.84,yes,1780858239
2026-06-07,KXMLBGAME-26JUN071515WSHAZ-WSH,KXMLBGAME-26JUN071515WSHAZ,Washington,Arizona,45,46,0.455,27373.26,70519.82,no,1780856676
2026-06-07,KXMLBGAME-26JUN071435CLETEX-TEX,KXMLBGAME-26JUN071435CLETEX,Texas,Texas,56,57,0.565,17234.65,62470.86,yes,1780854868
2026-06-07,KXMLBGAME-26JUN071410KCMIN-MIN,KXMLBGAME-26JUN071410KCMIN,Minnesota,Kansas City,48,49,0.485,107240.59,123217.24,no,1780854282
2026-06-07,KXMLBGAME-26JUN071415CINSTL-STL,KXMLBGAME-26JUN071415CINSTL,St. Louis,St. Louis,56,57,0.565,13326.84,64051.78,yes,1780854281
2026-06-07,KXMLBGAME-26JUN071335CWSPHI-PHI,KXMLBGAME-26JUN071335CWSPHI,Philadelphia,Philadelphia,61,62,0.615,84626.27,290012.19,yes,1780854010
2026-06-07,KXMLBGAME-26JUN071410ATHHOU-HOU,KXMLBGAME-26JUN071410ATHHOU,Houston,A's,50,51,0.505,23802.15,169450.57,no,1780853403
2026-06-07,KXMLBGAME-26JUN071340SEADET-SEA,KXMLBGAME-26JUN071340SEADET,Seattle,Detroit,48,49,0.485,43162.56,234901.47,no,1780853074
2026-06-07,KXMLBGAME-26JUN071335BOSNYY-NYY,KXMLBGAME-26JUN071335BOSNYY,New York Y,New York Y,57,58,0.575,236256.69,799306.21,yes,1780852477
2026-06-07,KXMLBGAME-26JUN071337BALTOR-TOR,KXMLBGAME-26JUN071337BALTOR,Toronto,Toronto,55,56,0.555,22308.01,89547.39,yes,1780851877
2026-06-07,KXMLBGAME-26JUN071340TBMIA-TB,KXMLBGAME-26JUN071340TBMIA,Tampa Bay,Miami,50,51,0.505,35073.66,123463.82,no,1780850993
2026-06-07,KXMLBGAME-26JUN071335PITATL-PIT,KXMLBGAME-26JUN071335PITATL,Pittsburgh,Atlanta,41,42,0.415,12211.11,55270.17,no,1780850681
2026-06-07,KXMLBGAME-26JUN062210NYMSD-SD,KXMLBGAME-26JUN062210NYMSD,San Diego,San Diego,46,47,0.465,63416.45,205804.95,yes,1780794598
2026-06-07,KXMLBGAME-26JUN062210LAALAD-LAD,KXMLBGAME-26JUN062210LAALAD,Los Angeles D,Los Angeles D,75,76,0.755,55881.66,400934.81,yes,1780794597
2026-06-07,KXMLBGAME-26JUN062110MILCOL-MIL,KXMLBGAME-26JUN062110MILCOL,Milwaukee,Milwaukee,72,73,0.725,54807.14,298224.47,yes,1780793395
2026-06-08,KXMLBGAME-26JUN081840NYYCLE-NYY,KXMLBGAME-26JUN081840NYYCLE,New York Y,New York Y,46,47,0.465,51882.24,179632.98,yes,1780959596
2026-06-08,KXMLBGAME-26JUN081907PHITOR-TOR,KXMLBGAME-26JUN081907PHITOR,Toronto,Philadelphia,38,39,0.385,15222.13,166937.35,no,1780957190
2026-06-08,KXMLBGAME-26JUN081840BOSTB-TB,KXMLBGAME-26JUN081840BOSTB,Tampa Bay,Tampa Bay,49,50,0.495,47195.72,264311.16,yes,1780956270
2026-06-08,KXMLBGAME-26JUN081835SEABAL-SEA,KXMLBGAME-26JUN081835SEABAL,Seattle,Seattle,53,54,0.535,73073.28,349444.80,yes,1780955670
2026-06-08,KXMLBGAME-26JUN072030SFCHC-SF,KXMLBGAME-26JUN072030SFCHC,San Francisco,San Francisco,46,47,0.465,798401.46,1487321.55,yes,1780877362
2026-06-09,KXMLBGAME-26JUN091940ATLCWS-CWS,KXMLBGAME-26JUN091940ATLCWS,Chicago WS,Chicago WS,41,42,0.415,20302.04,89749.04,yes,1781047469
2026-06-09,KXMLBGAME-26JUN091940TEXKC-TEX,KXMLBGAME-26JUN091940TEXKC,Texas,Kansas City,53,54,0.535,24738.63,71344.60,no,1781045396
2026-06-09,KXMLBGAME-26JUN091840LADPIT-PIT,KXMLBGAME-26JUN091840LADPIT,Pittsburgh,Los Angeles D,51,52,0.515,54140.97,212159.17,no,1781045076
2026-06-09,KXMLBGAME-26JUN091840AZMIA-MIA,KXMLBGAME-26JUN091840AZMIA,Miami,Miami,57,58,0.575,63026.69,349154.83,yes,1781043875
2026-06-09,KXMLBGAME-26JUN091835SEABAL-SEA,KXMLBGAME-26JUN091835SEABAL,Seattle,Seattle,52,53,0.525,200413.96,672051.04,yes,1781043875
2026-06-09,KXMLBGAME-26JUN091840NYYCLE-NYY,KXMLBGAME-26JUN091840NYYCLE,New York Y,New York Y,52,53,0.525,96064.37,336244.35,yes,1781043600
2026-06-09,KXMLBGAME-26JUN091907PHITOR-TOR,KXMLBGAME-26JUN091907PHITOR,Toronto,Toronto,50,51,0.505,13940.57,42430.06,yes,1781043280
2026-06-09,KXMLBGAME-26JUN091910STLNYM-STL,KXMLBGAME-26JUN091910STLNYM,St. Louis,St. Louis,45,46,0.455,17555.38,114193.53,yes,1781042673
2026-06-09,KXMLBGAME-26JUN091840BOSTB-TB,KXMLBGAME-26JUN091840BOSTB,Tampa Bay,Tampa Bay,47,48,0.475,79997.23,307094.03,yes,1781040275
2026-06-09,KXMLBGAME-26JUN082205MILATH-MIL,KXMLBGAME-26JUN082205MILATH,Milwaukee,Milwaukee,58,59,0.585,177631.83,734375.55,yes,1780973662
2026-06-09,KXMLBGAME-26JUN082138HOULAA-LAA,KXMLBGAME-26JUN082138HOULAA,Los Angeles A,Houston,45,46,0.455,10108.81,122059.14,no,1780967981
2026-06-09,KXMLBGAME-26JUN082140CINSD-SD,KXMLBGAME-26JUN082140CINSD,San Diego,San Diego,55,57,0.56,11192.41,82940.99,yes,1780967068
2026-06-09,KXMLBGAME-26JUN082145WSHSF-WSH,KXMLBGAME-26JUN082145WSHSF,Washington,Washington,42,43,0.425,9555.95,138747.13,yes,1780966182
2026-06-10,KXMLBGAME-26JUN101907PHITOR-TOR,KXMLBGAME-26JUN101907PHITOR,Toronto,Philadelphia,44,45,0.445,14488.35,79828.14,no,1781135923
2026-06-10,KXMLBGAME-26JUN101840MINDET-MIN,KXMLBGAME-26JUN101840MINDET,Minnesota,Minnesota,36,37,0.365,56974.88,89392.61,yes,1781135397
2026-06-10,KXMLBGAME-26JUN101940ATLCWS-CWS,KXMLBGAME-26JUN101940ATLCWS,Chicago WS,Chicago WS,42,43,0.425,8217.58,52497.31,yes,1781133274
2026-06-10,KXMLBGAME-26JUN101910STLNYM-STL,KXMLBGAME-26JUN101910STLNYM,St. Louis,St. Louis,44,45,0.445,30188.33,128705.28,yes,1781130612
2026-06-10,KXMLBGAME-26JUN101840LADPIT-PIT,KXMLBGAME-26JUN101840LADPIT,Pittsburgh,Pittsburgh,35,36,0.355,11844.90,69449.60,yes,1781129984
2026-06-10,KXMLBGAME-26JUN101840AZMIA-MIA,KXMLBGAME-26JUN101840AZMIA,Miami,Miami,48,49,0.485,19108.27,41422.94,yes,1781129401
2026-06-10,KXMLBGAME-26JUN101835SEABAL-SEA,KXMLBGAME-26JUN101835SEABAL,Seattle,Baltimore,50,51,0.505,37830.41,115281.95,no,1781127880
2026-06-10,KXMLBGAME-26JUN101545WSHSF-WSH,KXMLBGAME-26JUN101545WSHSF,Washington,San Francisco,50,51,0.505,88030.14,278031.37,no,1781120383
2026-06-10,KXMLBGAME-26JUN101610CINSD-SD,KXMLBGAME-26JUN101610CINSD,San Diego,San Diego,59,60,0.595,27363.59,79103.96,yes,1781119476
2026-06-10,KXMLBGAME-26JUN101310NYYCLE-NYY,KXMLBGAME-26JUN101310NYYCLE,New York Y,New York Y,48,49,0.485,86352.81,361292.53,yes,1781109275
2026-06-10,KXMLBGAME-26JUN101310BOSTB-TB,KXMLBGAME-26JUN101310BOSTB,Tampa Bay,Tampa Bay,59,60,0.595,92080.94,451013.91,yes,1781108392
2026-06-10,KXMLBGAME-26JUN092140CINSD-SD,KXMLBGAME-26JUN092140CINSD,San Diego,Cincinnati,36,37,0.365,366342.67,421419.64,no,1781057380
2026-06-10,KXMLBGAME-26JUN092145WSHSF-WSH,KXMLBGAME-26JUN092145WSHSF,Washington,Washington,50,51,0.505,38837.67,116148.47,yes,1781055580
2026-06-10,KXMLBGAME-26JUN092205MILATH-MIL,KXMLBGAME-26JUN092205MILATH,Milwaukee,A's,51,52,0.515,31501.73,153947.08,no,1781054380
2026-06-10,KXMLBGAME-26JUN092138HOULAA-LAA,KXMLBGAME-26JUN092138HOULAA,Los Angeles A,Los Angeles A,46,47,0.465,22260.56,59565.54,yes,1781053467
2026-06-10,KXMLBGAME-26JUN091840MINDET-MIN,KXMLBGAME-26JUN091840MINDET,Minnesota,Detroit,45,46,0.455,2744.61,73962.09,no,1781050472
2026-06-10,KXMLBGAME-26JUN092040CHCCOL-COL,KXMLBGAME-26JUN092040CHCCOL,Colorado,Colorado,40,41,0.405,4755.91,35983.36,yes,1781049869
2026-06-11,KXMLBGAME-26JUN111905SEABAL-SEA,KXMLBGAME-26JUN111905SEABAL,Seattle,Baltimore,51,52,0.515,95881.32,225476.73,no,1781217270
2026-06-11,KXMLBGAME-26JUN111840LADPIT-PIT,KXMLBGAME-26JUN111840LADPIT,Pittsburgh,Los Angeles D,38,39,0.385,21300.23,88513.11,no,1781217269
2026-06-11,KXMLBGAME-26JUN111410TEXKC-TEX,KXMLBGAME-26JUN111410TEXKC,Texas,Texas,48,49,0.485,75133.30,271729.52,yes,1781206203
2026-06-11,KXMLBGAME-26JUN111510CHCCOL-COL,KXMLBGAME-26JUN111510CHCCOL,Colorado,Chicago C,42,43,0.425,16157.70,113604.11,no,1781202874
2026-06-11,KXMLBGAME-26JUN111310STLNYM-STL,KXMLBGAME-26JUN111310STLNYM,St. Louis,New York M,43,44,0.435,166404.75,604533.81,no,1781195127
2026-06-11,KXMLBGAME-26JUN111310AZMIA-MIA,KXMLBGAME-26JUN111310AZMIA,Miami,Miami,53,54,0.535,105332.84,304773.68,yes,1781194486
2026-06-11,KXMLBGAME-26JUN111310MINDET-MIN,KXMLBGAME-26JUN111310MINDET,Minnesota,Detroit,45,46,0.455,18723.14,138347.82,no,1781194197
2026-06-11,KXMLBGAME-26JUN102138HOULAA-LAA,KXMLBGAME-26JUN102138HOULAA,Los Angeles A,Los Angeles A,52,53,0.525,12985.63,40131.67,yes,1781138669
2026-06-11,KXMLBGAME-26JUN102105MILATH-MIL,KXMLBGAME-26JUN102105MILATH,Milwaukee,A's,49,50,0.495,57042.96,150076.21,no,1781137790
2026-06-11,KXMLBGAME-26JUN102040CHCCOL-COL,KXMLBGAME-26JUN102040CHCCOL,Colorado,Colorado,38,39,0.385,4907.45,32037.96,yes,1781137192
2026-06-11,KXMLBGAME-26JUN101940TEXKC-TEX,KXMLBGAME-26JUN101940TEXKC,Texas,Texas,46,47,0.465,65963.96,143096.39,yes,1781136866
2026-06-12,KXMLBGAME-26JUN121915AZCIN-CIN,KXMLBGAME-26JUN121915AZCIN,Cincinnati,Arizona,51,52,0.515,44973.51,78461.42,no,1781306399
2026-06-12,KXMLBGAME-26JUN121937NYYTOR-TOR,KXMLBGAME-26JUN121937NYYTOR,Toronto,Toronto,51,52,0.515,67075.61,139835.13,yes,1781305470
2026-06-12,KXMLBGAME-26JUN121940LADCWS-LAD,KXMLBGAME-26JUN121940LADCWS,Los Angeles D,Chicago WS,58,59,0.585,105833.33,334695.84,no,1781305190
2026-06-12,KXMLBGAME-26JUN121910TEXBOS-TEX,KXMLBGAME-26JUN121910TEXBOS,Texas,Boston,45,46,0.455,14105.90,175089.60,no,1781303673
2026-06-12,KXMLBGAME-26JUN121905SDBAL-SD,KXMLBGAME-26JUN121905SDBAL,San Diego,Baltimore,45,46,0.455,33597.98,122242.26,no,1781303068
2026-06-12,KXMLBGAME-26JUN121940PHIMIL-PHI,KXMLBGAME-26JUN121940PHIMIL,Philadelphia,Milwaukee,31,32,0.315,40945.11,171222.95,no,1781302788
2026-06-12,KXMLBGAME-26JUN121910DETCLE-DET,KXMLBGAME-26JUN121910DETCLE,Detroit,Cleveland,47,48,0.475,123479.58,163362.77,no,1781302200
2026-06-12,KXMLBGAME-26JUN121840MIAPIT-PIT,KXMLBGAME-26JUN121840MIAPIT,Pittsburgh,Miami,56,57,0.565,110890.85,432476.63,no,1781301609
2026-06-13,KXMLBGAME-26JUN131910PHIMIL-PHI,KXMLBGAME-26JUN131910PHIMIL,Philadelphia,Philadelphia,39,40,0.395,21435.64,168183.49,yes,1781391585
2026-06-13,KXMLBGAME-26JUN131610TEXBOS-TEX,KXMLBGAME-26JUN131610TEXBOS,Texas,Boston,48,49,0.485,67503.68,143977.55,no,1781379606
2026-06-13,KXMLBGAME-26JUN131605SEAWSH-WSH,KXMLBGAME-26JUN131605SEAWSH,Washington,Washington,52,53,0.525,22700.79,70640.84,yes,1781379606
2026-06-13,KXMLBGAME-26JUN131610LADCWS-LAD,KXMLBGAME-26JUN131610LADCWS,Los Angeles D,Los Angeles D,65,66,0.655,46921.05,260032.95,yes,1781379273
2026-06-13,KXMLBGAME-26JUN131605MIAPIT-PIT,KXMLBGAME-26JUN131605MIAPIT,Pittsburgh,Pittsburgh,51,52,0.515,19781.44,129545.42,yes,1781379273
2026-06-13,KXMLBGAME-26JUN131605SDBAL-SD,KXMLBGAME-26JUN131605SDBAL,San Diego,San Diego,46,47,0.465,19217.02,87102.49,yes,1781379008
2026-06-13,KXMLBGAME-26JUN131610ATLNYM-NYM,KXMLBGAME-26JUN131610ATLNYM,New York M,Atlanta,51,52,0.515,12934.00,65729.94,no,1781379007
2026-06-13,KXMLBGAME-26JUN131610DETCLE-DET,KXMLBGAME-26JUN131610DETCLE,Detroit,Cleveland,56,57,0.565,17618.17,94462.35,no,1781378071
2026-06-13,KXMLBGAME-26JUN131610AZCIN-CIN,KXMLBGAME-26JUN131610AZCIN,Cincinnati,Cincinnati,42,43,0.425,6056.04,60644.30,yes,1781377791
2026-06-13,KXMLBGAME-26JUN131507NYYTOR-TOR,KXMLBGAME-26JUN131507NYYTOR,Toronto,New York Y,48,49,0.485,44394.02,183142.99,no,1781375070
2026-06-13,KXMLBGAME-26JUN131410STLMIN-STL,KXMLBGAME-26JUN131410STLMIN,St. Louis,St. Louis,51,52,0.515,143036.77,588023.17,yes,1781372074
2026-06-13,KXMLBGAME-26JUN122205COLATH-COL,KXMLBGAME-26JUN122205COLATH,Colorado,A's,33,34,0.335,9870.17,37681.78,no,1781314200
2026-06-13,KXMLBGAME-26JUN122215CHCSF-SF,KXMLBGAME-26JUN122215CHCSF,San Francisco,Chicago C,53,54,0.535,47782.90,112715.93,no,1781313874
2026-06-13,KXMLBGAME-26JUN122138TBLAA-TB,KXMLBGAME-26JUN122138TBLAA,Tampa Bay,Los Angeles A,60,61,0.605,32281.22,149405.79,no,1781312063
2026-06-13,KXMLBGAME-26JUN121915ATLNYM-NYM,KXMLBGAME-26JUN121915ATLNYM,New York M,New York M,53,54,0.535,38393.87,257431.71,yes,1781309998
2026-06-13,KXMLBGAME-26JUN122010HOUKC-KC,KXMLBGAME-26JUN122010HOUKC,Kansas City,Houston,49,50,0.495,5221.46,49331.86,no,1781309997
2026-06-13,KXMLBGAME-26JUN122010STLMIN-STL,KXMLBGAME-26JUN122010STLMIN,St. Louis,Minnesota,44,45,0.445,45116.21,163732.20,no,1781309382
2026-06-13,KXMLBGAME-26JUN121845SEAWSH-WSH,KXMLBGAME-26JUN121845SEAWSH,Washington,Seattle,42,43,0.425,26383.47,216793.50,no,1781309077
2026-06-14,KXMLBGAME-26JUN141920TEXBOS-TEX,KXMLBGAME-26JUN141920TEXBOS,Texas,Texas,47,48,0.475,177705.54,228677.90,yes,1781477145
2026-06-14,KXMLBGAME-26JUN141607TBLAA-TB,KXMLBGAME-26JUN141607TBLAA,Tampa Bay,Tampa Bay,53,54,0.535,57766.78,152795.49,yes,1781465671
2026-06-14,KXMLBGAME-26JUN141505COLATH-COL,KXMLBGAME-26JUN141505COLATH,Colorado,Colorado,35,36,0.355,19611.37,59826.00,yes,1781463864
2026-06-14,KXMLBGAME-26JUN141510CHCSF-SF,KXMLBGAME-26JUN141510CHCSF,San Francisco,San Francisco,55,56,0.555,18471.29,64076.76,yes,1781461469
2026-06-14,KXMLBGAME-26JUN141340AZCIN-CIN,KXMLBGAME-26JUN141340AZCIN,Cincinnati,Arizona,58,59,0.585,46021.00,90667.11,no,1781460581
2026-06-14,KXMLBGAME-26JUN141337NYYTOR-TOR,KXMLBGAME-26JUN141337NYYTOR,Toronto,New York Y,45,46,0.455,19511.37,57672.67,no,1781458194
2026-06-14,KXMLBGAME-26JUN141410STLMIN-STL,KXMLBGAME-26JUN141410STLMIN,St. Louis,Minnesota,49,50,0.495,28248.22,117847.42,no,1781458193
2026-06-14,KXMLBGAME-26JUN141410LADCWS-LAD,KXMLBGAME-26JUN141410LADCWS,Los Angeles D,Chicago WS,64,65,0.645,60133.44,179203.72,no,1781457868
2026-06-14,KXMLBGAME-26JUN141410PHIMIL-PHI,KXMLBGAME-26JUN141410PHIMIL,Philadelphia,Milwaukee,53,54,0.535,17113.04,96150.57,no,1781457276
2026-06-14,KXMLBGAME-26JUN141340ATLNYM-NYM,KXMLBGAME-26JUN141340ATLNYM,New York M,New York M,53,54,0.535,24094.07,70246.42,yes,1781456680
