game_pk,date,team,pitcher_id,pitcher_name,is_starter,outs,k,bb,hbp,hr,r,er
744843,20240618,ARI,679885,Justin Martinez,0,3,1,0,0,0,0,0
744843,20240618,ARI,686826,Bryce Jarvis,0,6,1,0,0,0,0,0
745733,20240618,NYA,641482,Nestor Cortes,1,18,6,0,0,0,0,0
745733,20240618,NYA,543859,Michael Tonkin,0,3,1,1,0,0,0,0
745733,20240618,NYA,596133,Luke Weaver,0,3,0,0,0,0,0,0
745733,20240618,NYA,605280,Clay Holmes,0,3,1,0,0,1,2,2
745733,20240618,BAL,544150,Albert Suárez,1,11,3,5,1,0,3,3
745733,20240618,BAL,669211,Keegan Akin,0,6,0,1,1,0,1,1
745733,20240618,BAL,622253,Dillon Tate,0,4,0,0,0,0,0,0
745733,20240618,BAL,663989,Nick Vespi,0,3,0,0,0,0,0,0
744917,20240618,TOR,605135,Chris Bassitt,1,18,6,2,0,0,2,2
744917,20240618,TOR,663878,Nate Pearson,0,2,1,0,0,0,0,0
744917,20240618,TOR,663893,Brendon Little,0,3,1,0,0,1,2,2
744917,20240618,TOR,643338,Chad Green,0,1,1,0,0,0,0,0
744917,20240618,TOR,650893,Génesis Cabrera,0,3,0,0,0,0,0,0
744917,20240618,BOS,656557,Tanner Houck,1,17,5,2,0,0,3,2
744917,20240618,BOS,677161,Zack Kelly,0,4,1,0,0,0,0,0
744917,20240618,BOS,657514,Brennan Bernardino,0,2,0,0,0,0,0,0
744917,20240618,BOS,686580,Justin Slaten,0,1,0,0,0,0,0,0
744917,20240618,BOS,445276,Kenley Jansen,0,3,1,0,0,0,0,0
747107,20240618,ATL,680885,Spencer Schwellenbach,1,18,7,2,2,0,1,1
747107,20240618,ATL,572955,Pierce Johnson,0,3,1,0,0,0,0,0
747107,20240618,ATL,641729,Joe Jiménez,0,3,1,0,0,0,0,0
747107,20240618,ATL,628452,Raisel Iglesias,0,3,1,0,0,0,0,0
747107,20240618,DET,663554,Casey Mize,1,12,3,0,0,0,2,2
747107,20240618,DET,689225,Beau Brieske,0,7,2,0,0,0,0,0
747107,20240618,DET,605177,Andrew Chafin,0,3,2,0,0,0,0,0
747107,20240618,DET,676684,Will Vest,0,2,1,0,0,0,0,0
745893,20240618,MIN,641154,Pablo López,1,12,3,1,0,2,5,5
745893,20240618,MIN,543351,Jay Jackson,0,6,1,0,0,1,1,1
745893,20240618,MIN,660896,Jorge Alcala,0,3,1,0,0,0,0,0
745893,20240618,MIN,643377,Griffin Jax,0,3,0,0,0,0,0,0
745893,20240618,MIN,661395,Jhoan Duran,0,3,2,0,0,0,0,0
745893,20240618,TBA,650644,Aaron Civale,1,11,5,2,0,0,4,4
745893,20240618,TBA,687330,Kevin Kelly,0,1,0,0,0,0,0,0
745893,20240618,TBA,542888,Shawn Armstrong,0,3,1,1,0,1,2,2
745893,20240618,TBA,621363,Colin Poche,0,3,2,0,0,0,0,0
745893,20240618,TBA,664076,Garrett Cleavinger,0,3,2,0,0,0,0,0
745893,20240618,TBA,592094,Jason Adam,0,3,0,0,0,0,0,0
745893,20240618,TBA,664126,Pete Fairbanks,0,2,1,0,0,0,1,1
745893,20240618,TBA,664208,Phil Maton,0,0,0,0,0,0,0,0
746867,20240618,CHN,657006,Justin Steele,1,20,8,2,0,0,2,2
746867,20240618,CHN,668338,Tyson Miller,0,4,1,0,0,0,0,0
746867,20240618,CHN,624522,Keegan Thompson,0,3,3,0,0,0,0,0
746867,20240618,SFN,657277,Logan Webb,1,21,5,1,0,1,2,2
746867,20240618,SFN,643511,Tyler Rogers,0,2,1,1,0,0,3,3
746867,20240618,SFN,592426,Luke Jackson,0,1,0,0,0,0,0,0
745004,20240618,TEX,547179,Michael Lorenzen,1,18,3,1,0,2,3,3
745004,20240618,TEX,600917,José Leclerc,0,1,1,1,0,0,1,1
745004,20240618,TEX,502085,David Robertson,0,4,3,0,0,0,2,2
745004,20240618,TEX,656641,Jacob Latz,0,1,0,1,0,0,0,0
745004,20240618,TEX,489446,Kirby Yates,0,3,1,1,0,0,1,0
745004,20240618,NYN,622663,Luis Severino,1,19,1,1,0,2,6,6
745004,20240618,NYN,518617,Jake Diekman,0,2,0,0,0,0,0,0
745004,20240618,NYN,657585,Reed Garrett,0,3,1,0,0,0,0,0
745004,20240618,NYN,621242,Edwin Díaz,0,3,0,0,0,0,0,0
746783,20240618,CHA,686563,Jonathan Cannon,1,26,4,1,0,0,0,0
746783,20240618,CHA,605154,John Brebbia,0,1,0,0,0,0,0,0
746783,20240618,HOU,664285,Framber Valdez,1,18,5,5,0,0,2,2
746783,20240618,HOU,605463,Tayler Scott,0,3,1,0,0,0,0,0
746783,20240618,HOU,606160,Rafael Montero,0,3,1,0,0,0,0,0
746542,20240618,COL,596295,Austin Gomber,1,20,3,2,0,2,4,4
746542,20240618,COL,656222,Jalen Beeks,0,4,0,2,0,0,0,0
746542,20240618,COL,641755,Tyler Kinley,0,1,1,2,0,1,4,4
746542,20240618,COL,680767,Victor Vodnik,0,2,1,1,0,1,3,3
746542,20240618,LAN,621111,Walker Buehler,1,12,2,1,1,2,7,7
746542,20240618,LAN,607455,Anthony Banda,0,3,1,1,0,0,0,0
746542,20240618,LAN,670990,Yohan Ramírez,0,3,2,1,0,0,1,1
746542,20240618,LAN,656848,Michael Petersen,0,6,2,1,0,0,1,1
746542,20240618,LAN,681911,Alex Vesia,0,2,0,1,0,0,0,0
746542,20240618,LAN,623465,Evan Phillips,0,1,1,0,0,0,0,0
746217,20240618,ANA,656288,Griffin Canning,1,15,4,2,0,1,6,4
746217,20240618,ANA,672710,Roansy Contreras,0,9,4,1,0,0,0,0
746217,20240618,ANA,608334,Carson Fulmer,0,3,1,0,0,0,0,0
746217,20240618,MIL,668964,Tobias Myers,1,19,6,2,0,0,0,0
746217,20240618,MIL,660600,Enoli Paredes,0,5,2,1,0,0,0,0
746217,20240618,MIL,622694,Elieser Hernández,0,1,1,0,0,0,2,2
746217,20240618,MIL,606303,Joel Payamps,0,1,0,1,0,0,1,1
746217,20240618,MIL,656730,Trevor Megill,0,1,0,0,0,0,0,0
745650,20240618,ATH,663687,Hogan Harris,1,15,3,2,0,1,3,1
745650,20240618,ATH,657697,Vinny Nittoli,0,3,1,0,0,0,0,0
745650,20240618,ATH,613534,Austin Adams,0,3,2,0,0,0,0,0
745650,20240618,ATH,668674,Lucas Erceg,0,2,0,1,0,0,2,2
745650,20240618,ATH,518397,Scott Alexander,0,1,0,0,0,0,0,0
745650,20240618,ATH,695243,Mason Miller,0,3,1,0,0,0,0,0
745650,20240618,KCA,679525,Alec Marsh,1,9,4,2,0,1,7,7
745650,20240618,KCA,669674,Sam Long,0,3,1,0,0,0,0,0
745650,20240618,KCA,656186,Dan Altavilla,0,3,2,0,0,0,0,0
745650,20240618,KCA,672578,Carlos Hernández,0,3,1,0,0,0,0,0
745650,20240618,KCA,608717,Chris Stratton,0,3,1,0,0,0,0,0
745650,20240618,KCA,519293,Will Smith,0,3,0,0,0,0,0,0
747106,20240619,ATL,625643,Reynaldo López,1,15,6,1,0,0,0,0
747106,20240619,ATL,607481,Aaron Bummer,0,6,2,0,0,0,0,0
747106,20240619,ATL,678226,Daysbel Hernández,0,3,2,0,0,0,0,0
747106,20240619,ATL,656550,Grant Holmes,0,3,1,0,0,0,0,0
747106,20240619,DET,669373,Tarik Skubal,1,12,7,2,2,2,5,4
747106,20240619,DET,669438,Mason Englert,0,9,3,0,0,1,2,2
747106,20240619,DET,666214,Joey Wentz,0,3,2,0,0,0,0,0
745489,20240619,PIT,656605,Mitch Keller,1,21,7,2,0,0,0,0
745489,20240619,PIT,670059,Colin Holderman,0,3,1,0,0,0,0,0
745489,20240619,PIT,670280,David Bednar,0,3,0,0,0,0,0,0
745489,20240619,CIN,668881,Hunter Greene,1,19,9,0,2,0,0,0
745489,20240619,CIN,518585,Fernando Cruz,0,2,0,1,0,0,0,0
745489,20240619,CIN,607259,Nick Martinez,0,2,1,0,0,1,1,1
745489,20240619,CIN,594580,Sam Moll,0,1,1,0,0,0,0,0
746050,20240619,MIA,630023,Yonny Chirinos,1,15,6,0,0,1,2,2
746050,20240619,MIA,640462,A.J. Puk,0,5,3,0,0,0,1,0
746050,20240619,MIA,623211,Huascar Brazobán,0,4,2,0,1,0,0,0
746050,20240619,MIA,656945,Tanner Scott,0,3,1,0,0,0,0,0
746050,20240619,SLN,669461,Matthew Liberatore,1,11,1,1,0,2,2,2
746050,20240619,SLN,688297,Chris Roycroft,0,4,1,0,0,0,0,0
746050,20240619,SLN,667463,John King,0,2,1,1,0,0,1,1
746050,20240619,SLN,681517,Kyle Leahy,0,7,2,0,0,0,0,0
746050,20240619,SLN,681676,Ryan Fernandez,0,2,0,0,0,0,1,1
745561,20240619,PHI,624133,Ranger Suarez,1,18,4,0,0,1,1,1
745561,20240619,PHI,689147,Orion Kerkering,0,3,1,0,1,0,1,1
745561,20240619,PHI,622554,Seranthony Domínguez,0,1,1,0,0,0,3,0
745561,20240619,PHI,642397,Gregory Soto,0,2,0,1,0,0,0,0
745561,20240619,PHI,614179,José Ruiz,0,3,0,0,0,0,0,0
745561,20240619,SDN,663362,Matt Waldron,1,21,6,2,1,1,1,1
745561,20240619,SDN,669093,Jeremiah Estrada,0,3,3,0,0,1,1,1
745561,20240619,SDN,663158,Robert Suarez,0,3,1,0,0,0,0,0
746864,20240619,CHN,543294,Kyle Hendricks,1,17,8,1,0,0,1,1
746864,20240619,CHN,592767,Drew Smyly,0,4,3,1,0,0,0,0
746864,20240619,CHN,643410,Mark Leiter Jr.,0,2,0,2,0,0,3,3
746864,20240619,CHN,668338,Tyson Miller,0,1,0,0,0,1,1,1
746864,20240619,CHN,605155,Colten Brewer,0,3,0,2,0,0,0,0
746864,20240619,SFN,669062,Erik Miller,1,3,2,1,0,0,0,0
746864,20240619,SFN,702352,Spencer Bivens,0,6,1,2,0,2,3,2
746864,20240619,SFN,663546,Sean Hjelle,0,6,2,0,0,0,0,0
746864,20240619,SFN,573124,Taylor Rogers,0,3,2,0,0,0,0,0
746864,20240619,SFN,675921,Spencer Howard,0,3,3,1,0,0,3,2
746864,20240619,SFN,676254,Ryan Walker,0,3,1,0,0,0,0,0
744842,20240619,WAS,571578,Patrick Corbin,1,15,7,3,0,0,1,1
744842,20240619,WAS,571882,Derek Law,0,6,0,0,0,0,0,0
744842,20240619,WAS,640451,Hunter Harvey,0,3,1,0,0,0,0,0
744842,20240619,WAS,640448,Kyle Finnegan,0,3,2,0,0,0,0,0
744842,20240619,ARI,694297,Brandon Pfaadt,1,19,0,4,0,1,3,3
744842,20240619,ARI,656464,Kevin Ginkel,0,2,0,0,0,0,0,0
744842,20240619,ARI,573009,Joe Mantiply,0,3,2,0,0,0,0,0
746625,20240619,CLE,676440,Tanner Bibee,1,18,12,1,0,0,0,0
746625,20240619,CLE,605130,Scott Barlow,0,3,0,1,0,0,0,0
746625,20240619,CLE,683769,Hunter Gaddis,0,3,2,0,0,0,0,0
746625,20240619,CLE,661403,Emmanuel Clase,0,3,0,0,0,0,0,0
746625,20240619,SEA,693433,Bryan Woo,1,12,1,1,0,1,3,3
746625,20240619,SEA,657508,Mike Baumann,0,3,1,1,0,1,3,3
746625,20240619,SEA,675989,Cody Bolton,0,3,1,1,0,0,1,1
746625,20240619,SEA,660825,Eduard Bazardo,0,6,3,0,0,1,1,1
745732,20240619,NYA,543037,Gerrit Cole,1,12,5,1,0,0,2,2
745732,20240619,NYA,676760,Ron Marinaccio,0,3,2,1,0,1,2,2
745732,20240619,NYA,624647,Victor González,0,5,1,0,1,0,1,1
745732,20240619,NYA,592454,Tommy Kahnle,0,1,0,0,0,0,0,0
745732,20240619,NYA,657571,Caleb Ferguson,0,3,0,0,1,0,0,0
745732,20240619,NYA,664948,Anthony Misiewicz,0,3,1,1,0,0,0,0
745732,20240619,NYA,605280,Clay Holmes,0,3,0,0,0,0,2,1
745732,20240619,BAL,700249,Cade Povich,1,14,1,5,0,0,1,1
745732,20240619,BAL,657097,Jacob Webb,0,3,2,0,0,0,0,0
745732,20240619,BAL,672335,Cionel Pérez,0,1,0,2,0,0,2,2
745732,20240619,BAL,666974,Yennier Cano,0,3,0,1,0,1,1,1
745732,20240619,BAL,641329,Bryan Baker,0,3,0,0,0,0,0,0
745732,20240619,BAL,518886,Craig Kimbrel,0,3,1,0,0,0,1,1
745732,20240619,BAL,622253,Dillon Tate,0,3,1,1,0,0,1,0
744920,20240619,TOR,592332,Kevin Gausman,1,17,4,3,0,2,5,4
744920,20240619,TOR,641835,Tim Mayza,0,1,0,0,0,0,0,0
744920,20240619,TOR,650893,Génesis Cabrera,0,3,0,0,0,0,0,0
744920,20240619,TOR,621114,Ryan Burr,0,1,0,0,0,0,2,1
744920,20240619,TOR,647315,Zach Pop,0,2,0,0,0,0,0,0
744920,20240619,TOR,670102,Bowden Francis,0,3,0,0,0,0,0,0
744920,20240619,BOS,678394,Brayan Bello,1,18,6,2,2,0,2,2
744920,20240619,BOS,686580,Justin Slaten,0,6,3,0,0,0,1,1
744920,20240619,BOS,455119,Chris Martin,0,3,1,0,0,0,0,0
745887,20240619,MIN,657746,Joe Ryan,1,18,5,1,0,1,1,1
745887,20240619,MIN,663485,Cole Sands,0,1,0,1,0,0,1,1
745887,20240619,MIN,595345,Steven Okert,0,2,0,1,0,0,0,0
745887,20240619,MIN,622251,Josh Staumont,0,3,1,3,0,0,0,0
745887,20240619,MIN,661395,Jhoan Duran,0,3,1,0,0,0,0,0
745887,20240619,MIN,660896,Jorge Alcala,0,3,0,0,1,0,1,0
745887,20240619,TBA,671737,Taj Bradley,1,18,3,2,0,1,2,2
745887,20240619,TBA,621363,Colin Poche,0,3,2,1,0,0,0,0
745887,20240619,TBA,687330,Kevin Kelly,0,3,0,0,0,0,0,0
745887,20240619,TBA,592094,Jason Adam,0,3,1,0,0,0,0,0
745887,20240619,TBA,664208,Phil Maton,0,3,1,0,0,0,0,0
745002,20240619,TEX,571760,Andrew Heaney,1,18,9,2,0,1,3,3
745002,20240619,TEX,570632,José Ureña,0,6,2,0,0,0,0,0
745002,20240619,TEX,489446,Kirby Yates,0,3,1,0,0,0,0,0
745002,20240619,NYN,640455,Sean Manaea,1,17,6,3,1,0,3,3
745002,20240619,NYN,656887,Sean Reid-Foley,0,1,1,1,0,0,0,0
745002,20240619,NYN,622098,Drew Smith,0,3,1,1,0,1,2,2
745002,20240619,NYN,605288,Adrian Houser,0,3,2,0,0,0,0,0
746781,20240619,CHA,676979,Garrett Crochet,1,18,8,1,0,0,3,3
746781,20240619,CHA,605121,Justin Anderson,0,3,0,0,0,0,0,0
746781,20240619,CHA,621051,Steven Wilson,0,3,0,0,0,0,1,1
746781,20240619,CHA,641771,Chad Kuhl,0,3,1,1,0,0,0,0
746781,20240619,HOU,686613,Hunter Brown,1,18,6,0,0,1,1,1
746781,20240619,HOU,650556,Bryan Abreu,0,3,1,0,0,0,0,0
746781,20240619,HOU,519151,Ryan Pressly,0,3,1,1,0,0,0,0
746781,20240619,HOU,623352,Josh Hader,0,3,1,0,0,0,0,0
746538,20240619,COL,663372,Ryan Feltner,1,15,6,2,1,0,6,6
746538,20240619,COL,683232,Nick Mears,0,6,2,0,0,0,0,0
746538,20240619,COL,656234,Jake Bird,0,3,2,1,0,0,0,0
746538,20240619,COL,656222,Jalen Beeks,0,3,1,0,0,0,0,0
746538,20240619,LAN,676272,Bobby Miller,1,19,2,3,0,1,5,5
746538,20240619,LAN,543339,Daniel Hudson,0,2,0,0,0,0,1,0
746538,20240619,LAN,595014,Blake Treinen,0,3,2,0,0,0,0,0
746538,20240619,LAN,670990,Yohan Ramírez,0,2,0,0,0,0,1,1
746219,20240619,ANA,542881,Tyler Anderson,1,21,5,3,0,0,1,1
746219,20240619,ANA,472610,Luis García,0,3,1,1,0,0,1,1
746219,20240619,ANA,665896,José Marte,0,3,0,1,0,0,0,0
746219,20240619,MIL,642547,Freddy Peralta,1,18,8,2,0,0,0,0
746219,20240619,MIL,663542,Bryan Hudson,0,6,1,0,0,0,0,0
746219,20240619,MIL,656730,Trevor Megill,0,3,1,0,0,0,0,0
745646,20240619,ATH,665622,Luis Medina,1,17,3,2,0,0,1,1
745646,20240619,ATH,519008,T.J. McFarland,0,1,0,0,0,0,0,0
745646,20240619,ATH,666204,Dany Jiménez,0,3,0,0,0,0,0,0
745646,20240619,ATH,613534,Austin Adams,0,3,2,0,0,0,0,0
745646,20240619,ATH,695243,Mason Miller,0,3,2,1,0,0,0,0
745646,20240619,KCA,666142,Cole Ragans,1,18,7,4,0,0,2,2
745646,20240619,KCA,670167,John Schreiber,0,2,0,2,0,0,2,2
745646,20240619,KCA,656186,Dan Altavilla,0,2,0,1,0,1,1,1
745646,20240619,KCA,608717,Chris Stratton,0,2,0,0,0,0,0,0
744841,20240620,WAS,669022,MacKenzie Gore,1,15,7,2,0,0,4,2
744841,20240620,WAS,606930,Jacob Barnes,0,3,1,0,0,0,0,0
744841,20240620,WAS,676395,Robert Garcia,0,3,2,0,0,0,0,0
744841,20240620,WAS,571670,Dylan Floro,0,3,2,0,0,0,0,0
744841,20240620,WAS,607179,Jordan Weems,0,3,0,0,0,1,1,1
744841,20240620,ARI,669194,Ryne Nelson,1,21,2,0,0,2,2,2
744841,20240620,ARI,657044,Ryan Thompson,0,3,1,0,0,0,0,0
744841,20240620,ARI,623149,Paul Sewald,0,3,1,0,0,0,0,0
746626,20240620,CLE,671106,Logan Allen,1,18,2,4,1,1,3,3
746626,20240620,CLE,682120,Tim Herrin,0,1,0,1,0,0,0,0
746626,20240620,CLE,671922,Cade Smith,0,5,2,0,0,0,0,0
746626,20240620,CLE,661403,Emmanuel Clase,0,3,1,0,0,0,0,0
746626,20240620,SEA,622491,Luis Castillo,1,15,4,2,0,2,5,5
746626,20240620,SEA,642048,Tayler Saucedo,0,3,0,1,0,0,0,0
746626,20240620,SEA,592773,Ryne Stanek,0,3,2,1,0,0,0,0
746626,20240620,SEA,663423,Trent Thornton,0,3,2,0,0,1,1,1
745889,20240620,MIN,680573,Simeon Woods Richardson,1,18,6,2,0,0,2,2
745889,20240620,MIN,663485,Cole Sands,0,3,3,1,0,0,0,0
745889,20240620,MIN,595345,Steven Okert,0,1,0,0,0,0,1,1
745889,20240620,MIN,543351,Jay Jackson,0,3,2,1,0,2,3,3
745889,20240620,MIN,573204,Caleb Thielbar,0,2,1,0,0,0,0,0
745889,20240620,MIN,643377,Griffin Jax,0,3,1,0,0,0,1,0
745889,20240620,TBA,641793,Zack Littell,1,15,5,2,0,1,2,2
745889,20240620,TBA,542888,Shawn Armstrong,0,6,2,0,0,0,0,0
745889,20240620,TBA,664076,Garrett Cleavinger,0,1,0,1,0,0,0,0
745889,20240620,TBA,687330,Kevin Kelly,0,2,2,0,0,0,0,0
745889,20240620,TBA,606965,Chris Devenski,0,0,0,1,0,1,3,3
745889,20240620,TBA,664126,Pete Fairbanks,0,6,1,0,0,1,1,1
746782,20240620,CHA,623167,Chris Flexen,1,18,6,3,0,1,1,1
746782,20240620,CHA,621051,Steven Wilson,0,1,1,0,0,0,3,2
746782,20240620,CHA,621383,Tanner Banks,0,1,0,0,0,0,1,0
746782,20240620,CHA,605121,Justin Anderson,0,1,1,2,0,0,0,0
746782,20240620,CHA,656629,Michael Kopech,0,3,1,0,0,0,0,0
746782,20240620,CHA,647336,Michael Soroka,0,3,3,0,0,0,0,0
746782,20240620,HOU,681293,Spencer Arrighetti,1,13,2,4,1,0,3,3
746782,20240620,HOU,605463,Tayler Scott,0,5,2,1,0,0,0,0
746782,20240620,HOU,650556,Bryan Abreu,0,3,2,0,0,0,0,0
746782,20240620,HOU,519151,Ryan Pressly,0,3,1,0,0,0,0,0
746782,20240620,HOU,623352,Josh Hader,0,3,2,0,0,0,0,0
746539,20240620,COL,621389,Ty Blach,1,12,2,1,0,3,5,5
746539,20240620,COL,683627,Anthony Molina,0,9,1,1,0,0,0,0
746539,20240620,COL,641755,Tyler Kinley,0,3,0,1,0,0,0,0
746539,20240620,COL,664875,Justin Lawrence,0,3,0,0,0,0,0,0
746539,20240620,LAN,694813,Gavin Stone,1,16,7,2,1,0,2,2
746539,20240620,LAN,595014,Blake Treinen,0,2,0,0,0,0,0,0
746539,20240620,LAN,543339,Daniel Hudson,0,3,1,0,0,0,0,0
746539,20240620,LAN,681911,Alex Vesia,0,3,3,0,0,1,1,1
746539,20240620,LAN,623465,Evan Phillips,0,3,2,0,0,0,0,0
745645,20240620,ATH,687765,Mitch Spence,1,18,7,1,0,2,2,2
745645,20240620,ATH,657697,Vinny Nittoli,0,6,2,0,0,1,1,1
745645,20240620,ATH,519008,T.J. McFarland,0,3,0,0,0,0,0,0
745645,20240620,KCA,607625,Seth Lugo,1,20,8,3,0,1,2,2
745645,20240620,KCA,663704,James McArthur,0,3,0,2,0,0,0,0
745645,20240620,KCA,672582,Angel Zerpa,0,2,1,0,0,0,0,0
745645,20240620,KCA,608717,Chris Stratton,0,2,0,0,0,0,0,0
745734,20240620,NYA,661563,Luis Gil,1,4,1,2,1,1,7,7
745734,20240620,NYA,543859,Michael Tonkin,0,5,1,2,0,0,1,1
745734,20240620,NYA,592454,Tommy Kahnle,0,3,2,0,0,0,0,0
745734,20240620,NYA,657612,Tim Hill,0,3,0,0,0,1,3,0
745734,20240620,NYA,676760,Ron Marinaccio,0,3,1,1,1,0,1,0
745734,20240620,NYA,624647,Victor González,0,3,1,1,0,1,2,2
745734,20240620,NYA,657571,Caleb Ferguson,0,3,1,0,0,0,2,2
745734,20240620,NYA,624431,Jose Trevino,0,3,0,1,0,0,1,1
745734,20240620,BAL,608344,Cole Irvin,1,14,2,2,0,2,5,5
745734,20240620,BAL,641329,Bryan Baker,0,4,1,1,0,0,0,0
745734,20240620,BAL,669211,Keegan Akin,0,6,2,0,0,0,0,0
745734,20240620,BAL,663989,Nick Vespi,0,3,0,0,0,0,0,0
745164,20240620,SLN,669467,Andre Pallante,1,16,5,3,0,1,5,5
745164,20240620,SLN,552640,Andrew Kittredge,0,3,0,0,0,0,0,0
745164,20240620,SLN,667463,John King,0,2,1,0,0,0,0,0
745164,20240620,SLN,680572,Adam Kloffenstein,0,3,0,0,0,0,0,0
745164,20240620,SLN,664854,Ryan Helsley,0,3,2,1,0,0,0,0
745164,20240620,SFN,676775,Keaton Winn,1,8,2,1,0,1,5,5
745164,20240620,SFN,678495,Randy Rodríguez,0,6,4,1,1,0,1,1
745164,20240620,SFN,573124,Taylor Rogers,0,4,1,0,0,0,0,0
745164,20240620,SFN,676254,Ryan Walker,0,3,2,0,0,0,0,0
745164,20240620,SFN,643511,Tyler Rogers,0,3,2,0,0,0,0,0
745401,20240620,SDN,800049,Adam Mazur,1,14,3,3,0,1,3,3
745401,20240620,SDN,670970,Adrian Morejon,0,4,2,0,0,0,0,0
745401,20240620,SDN,673513,Yuki Matsui,0,2,0,2,0,0,0,0
745401,20240620,SDN,593974,Wandy Peralta,0,3,1,2,0,0,1,1
745401,20240620,SDN,660853,Enyel De Los Santos,0,1,0,0,0,0,0,0
745401,20240620,SDN,669093,Jeremiah Estrada,0,3,3,1,0,0,2,2
745401,20240620,MIL,669060,Bryse Wilson,1,14,5,2,0,3,5,5
745401,20240620,MIL,657649,Jared Koenig,0,4,1,0,0,0,0,0
745401,20240620,MIL,571948,Hoby Milner,0,3,1,1,0,0,1,1
745401,20240620,MIL,687134,Bradley Blalock,0,3,0,1,0,0,0,0
745401,20240620,MIL,606303,Joel Payamps,0,2,2,0,0,1,1,1
746861,20240621,CHN,684007,Shota Imanaga,1,9,3,1,0,3,10,10
746861,20240621,CHN,669713,Hayden Wesneski,0,6,2,2,0,0,1,1
746861,20240621,CHN,687863,Porter Hodge,0,7,5,2,0,0,0,0
746861,20240621,CHN,681432,Luke Little,0,5,1,1,0,0,0,0
746861,20240621,NYN,500779,Jose Quintana,1,19,8,1,1,0,1,0
746861,20240621,NYN,493603,Adam Ottavino,0,5,3,2,0,0,0,0
746861,20240621,NYN,622098,Drew Smith,0,3,2,0,0,0,0,0
745483,20240621,PIT,669387,Carmen Mlodzinski,1,5,0,0,0,0,1,1
745483,20240621,PIT,682847,Luis Ortiz,0,12,3,1,1,2,6,6
745483,20240621,PIT,676596,Josh Fleming,0,1,0,0,0,0,0,0
745483,20240621,PIT,641726,Daulton Jefferies,0,9,1,0,0,1,3,3
745483,20240621,TBA,686752,Ryan Pepiot,1,10,3,4,1,0,2,2
745483,20240621,TBA,621363,Colin Poche,0,5,1,0,0,0,0,0
745483,20240621,TBA,664208,Phil Maton,0,6,1,0,0,0,0,0
745483,20240621,TBA,606965,Chris Devenski,0,6,1,0,0,1,1,1
745562,20240621,PHI,592836,Taijuan Walker,1,12,3,3,0,3,4,4
745562,20240621,PHI,605513,Spencer Turnbull,0,9,2,1,2,0,0,0
745562,20240621,PHI,622554,Seranthony Domínguez,0,2,0,0,0,0,1,1
745562,20240621,PHI,621381,Matt Strahm,0,4,1,0,1,0,0,0
745562,20240621,ARI,656756,Jordan Montgomery,1,18,5,1,0,1,2,2
745562,20240621,ARI,656464,Kevin Ginkel,0,1,1,2,0,0,1,1
745562,20240621,ARI,573009,Joe Mantiply,0,2,0,1,0,0,0,0
745562,20240621,ARI,657044,Ryan Thompson,0,3,0,0,0,1,1,1
745562,20240621,ARI,623149,Paul Sewald,0,3,0,0,0,0,0,0
746460,20240621,DET,656427,Jack Flaherty,1,17,8,2,0,1,1,1
746460,20240621,DET,689225,Beau Brieske,0,6,0,0,0,0,0,0
746460,20240621,DET,671345,Jason Foley,0,4,1,0,1,0,0,0
746460,20240621,CHA,607200,Erick Fedde,1,21,3,1,0,1,2,2
746460,20240621,CHA,605154,John Brebbia,0,3,0,0,0,0,0,0
745729,20240621,NYA,607074,Carlos Rodón,1,11,3,2,0,3,8,7
745729,20240621,NYA,672782,Yoendrys Gómez,0,14,5,3,0,0,0,0
745729,20240621,NYA,641360,Phil Bickford,0,2,1,0,1,0,0,0
745729,20240621,ATL,519242,Chris Sale,1,15,8,3,0,0,1,1
745729,20240621,ATL,678226,Daysbel Hernández,0,3,1,0,0,0,0,0
745729,20240621,ATL,445926,Jesse Chavez,0,3,1,0,0,0,0,0
745729,20240621,ATL,669276,Dylan Lee,0,3,2,0,0,0,0,0
745729,20240621,ATL,656550,Grant Holmes,0,3,0,0,0,0,0,0
746698,20240621,CIN,671096,Andrew Abbott,1,17,10,1,0,2,2,2
746698,20240621,CIN,518585,Fernando Cruz,0,1,1,0,0,0,0,0
746698,20240621,CIN,594580,Sam Moll,0,3,1,0,0,0,0,0
746698,20240621,CIN,607259,Nick Martinez,0,3,1,0,0,0,0,0
746698,20240621,CIN,664747,Alexis Díaz,0,3,1,0,0,0,0,0
746698,20240621,BOS,676710,Kutter Crawford,1,19,7,2,1,3,5,3
746698,20240621,BOS,592155,Cam Booser,0,1,1,1,0,0,0,0
746698,20240621,BOS,641745,Brad Keller,0,4,0,1,0,0,0,0
746624,20240621,CLE,471911,Carlos Carrasco,1,18,7,0,0,1,1,1
746624,20240621,CLE,658648,Pedro Avila,0,7,3,2,0,0,0,0
746624,20240621,CLE,656529,Sam Hentges,0,2,0,0,0,0,0,0
746624,20240621,TOR,684320,Yariel Rodríguez,1,4,1,3,0,0,5,4
746624,20240621,TOR,670102,Bowden Francis,0,11,4,2,0,0,2,0
746624,20240621,TOR,641835,Tim Mayza,0,6,0,0,0,0,0,0
746624,20240621,TOR,670950,Trevor Richards,0,3,2,0,0,0,0,0
746052,20240621,MIA,669432,Trevor Rogers,1,19,5,1,0,0,2,2
746052,20240621,MIA,623211,Huascar Brazobán,0,2,2,0,0,0,0,0
746052,20240621,MIA,677053,Andrew Nardi,0,2,2,0,0,0,0,0
